RL ID,Order,Family,Species,Common Name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
11450,ANURA,LEIOPELMATIDAE,Leiopelma archeyi,Archey's Frog,62.80319614,Critically Endangered,4,6.928392008,1,New Zealand,16.42792702
1272,CAUDATA,CRYPTOBRANCHIDAE,Andrias davidianus,Chinese Giant Salamander,61.18251793,Critically Endangered,4,6.90266262,2,China,16.42792702
58051,ANURA,NASIKABATRACHIDAE,Nasikabatrachus sahyadrensis,Purple Frog,107.281039,Endangered,3,6.764171602,3,India,16.42792702
59048,ANURA,SOOGLOSSIDAE,Sechellophryne pipilodryas,Seychelles Palm Frog,51.84541603,Critically Endangered,4,6.739959695,4,Seychelles,16.42792702
14663,ANURA,SOOGLOSSIDAE,Sooglossus thomasseti,Thomasset's Frog,50.86188903,Critically Endangered,4,6.721172927,5,Seychelles,16.42792702
59649,GYMNOPHIONA,SCOLECOMORPHIDAE,Crotaphatrema lamottei,Mount Oku Caecilian,41.84070855,Critically Endangered,4,6.530077507,6,Cameroon,16.42792702
21529,ANURA,MYOBATRACHIDAE,Taudactylus acutirostris,Sharp Snouted Day Frog,41.41061596,Critically Endangered,4,6.51998743,7,Australia,16.42792702
21531,ANURA,MYOBATRACHIDAE,Taudactylus eungellensis,Eungella Day Frog,41.41061596,Critically Endangered,4,6.51998743,7,Australia,16.42792702
21533,ANURA,MYOBATRACHIDAE,Taudactylus pleione,Kroombit Tinker Frog,41.41061596,Critically Endangered,4,6.51998743,7,Australia,16.42792702
21534,ANURA,MYOBATRACHIDAE,Taudactylus rheophilus,Northern Tinker Frog,41.41061596,Critically Endangered,4,6.51998743,7,Australia,16.42792702
9773,ANURA,HELEOPHRYNIDAE,Heleophryne rosei,Table Mountain Ghost Frog,39.15446715,Critically Endangered,4,6.465322418,11,South Africa,16.42792702
6715,ANURA,ALYTIDAE,Latonia nigriventer,Hula Painted Frog,37.93593046,Critically Endangered,4,6.434506209,12,Israel,16.42792702
54427,ANURA,ARTHROLEPTIDAE,Leptodactylodon axillaris,NA,37.77116085,Critically Endangered,4,6.430265415,13,Cameroon,16.42792702
54432,ANURA,ARTHROLEPTIDAE,Leptodactylodon erythrogaster,Redbelly Egg Frog,37.77116085,Critically Endangered,4,6.430265415,13,Cameroon,16.42792702
54440,ANURA,ARTHROLEPTIDAE,Leptodactylodon wildi,NA,37.77116085,Critically Endangered,4,6.430265415,13,Cameroon,16.42792702
19514,ANURA,RHINODERMATIDAE,Rhinoderma rufum,Northern Darwin's Frog,36.381162,Critically Endangered,4,6.39375561,16,Chile,16.42792702
57703,ANURA,BREVICIPITIDAE,Balebreviceps hillmani,Bale Mountains Treefrog,36.17859046,Critically Endangered,4,6.388321793,17,Ethiopia,16.42792702
58253,ANURA,CONRAUIDAE,Conraua derooi,Togo Slippery Frog,35.44422997,Critically Endangered,4,6.368371868,18,"Ghana,Togo",16.42792702
58666,ANURA,RANIDAE,Glandirana minima,Little Gland Frog,32.00072149,Critically Endangered,4,6.269118147,19,China,16.42792702
59220,CAUDATA,PLETHODONTIDAE,Bradytriton silus,Finca Chiblac Salamander,31.90953558,Critically Endangered,4,6.266351173,20,Guatemala,16.42792702
54444,ANURA,BOMBINATORIDAE,Barbourula kalimantanensis,Bornean Flat-headed Frog,62.75420114,Endangered,3,6.234476624,21,NA,16.42792702
54615,ANURA,BUFONIDAE,Nannophryne cophotis,Paramo Toad,30.70228713,Critically Endangered,4,6.22897755,22,NA,16.42792702
58310,ANURA,RANIXALIDAE,Indirana gundia,NA,30.48731417,Critically Endangered,4,6.222173462,23,India,16.42792702
58314,ANURA,RANIXALIDAE,Indirana phrynoderma,Toad-skinned Frog,30.48731417,Critically Endangered,4,6.222173462,23,India,16.42792702
21567318,GYMNOPHIONA,RHINATREMATIDAE,Rhinatrema shiv,Two-lined Caecilian,61.49474915,Endangered,3,6.214524081,25,Guyana,16.42792702
49581455,ANURA,MICROHYLIDAE,Plethodontohyla matavy,NA,29.53567605,Critically Endangered,4,6.191484429,26,Madagascar,16.42792702
56914,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus richmondi,Richmond's Robber Frog,29.28726386,Critically Endangered,4,6.183316012,27,Puerto Rico,16.42792702
89183310,ANURA,CRAUGASTORIDAE,Noblella madreselva,NA,29.2229214,Critically Endangered,4,6.181189345,28,Peru,16.42792702
10215,ANURA,CRAUGASTORIDAE,Holoaden bradei,Itatiaia Highland Frog,29.12873822,Critically Endangered,4,6.178068197,29,Brazil,16.42792702
59221,CAUDATA,PLETHODONTIDAE,Chiropterotriton arboreus,Arboreal Splayfoot Salamander,27.45731278,Critically Endangered,4,6.12099389,30,Mexico,16.42792702
59226,CAUDATA,PLETHODONTIDAE,Chiropterotriton lavae,Pigmy Splayfoot Salamander,27.05285168,Critically Endangered,4,6.106679013,31,Mexico,16.42792702
58161,ANURA,PIPIDAE,Pipa myersi,Myers' Surinam Toad,55.07870644,Endangered,3,6.106197718,32,Panama,16.42792702
175535,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus chukuchuku,Spiny Puddle Frog,26.74530061,Critically Endangered,4,6.095655201,33,Cameroon,16.42792702
175371,ANURA,PHRYNOBATRACHIDAE,Phrynobatrachus intermedius,NA,26.74530061,Critically Endangered,4,6.095655201,33,Ghana,16.42792702
58391,ANURA,DICROGLOSSIDAE,Nannophrys marmorata,NA,26.69535965,Critically Endangered,4,6.0938536,35,Sri Lanka,16.42792702
59222,CAUDATA,PLETHODONTIDAE,Chiropterotriton chiropterus,Salamandra pie-plano común,26.46567301,Critically Endangered,4,6.085525693,36,Mexico,16.42792702
59228,CAUDATA,PLETHODONTIDAE,Chiropterotriton mosaueri,Cave Splayfoot Salmander,26.46567301,Critically Endangered,4,6.085525693,36,Mexico,16.42792702
54815,ANURA,BUFONIDAE,Leptophryne cruentata,Bleeding Toad,26.10079985,Critically Endangered,4,6.072151964,38,Indonesia,16.42792702
2119,ANURA,PETROPEDETIDAE,Arthroleptides dutoiti,Du Toit's Torrent Frog,26.0193327,Critically Endangered,4,6.069141358,39,"Kenya,Uganda",16.42792702
41118,ANURA,MICROHYLIDAE,Cophixalus concinnus,Beautiful Nursery-frog,25.80767466,Critically Endangered,4,6.061276937,40,Australia,16.42792702
59227,CAUDATA,PLETHODONTIDAE,Chiropterotriton magnipes,Bigfoot Splayfoot Salamander,25.51745398,Critically Endangered,4,6.050391879,41,Mexico,16.42792702
20380,ANURA,SOOGLOSSIDAE,Sechellophryne gardineri,Gardiner's Seychelles Frog,51.84541603,Endangered,3,6.046812515,42,Seychelles,16.42792702
58010,ANURA,MICROHYLIDAE,Rhombophryne helenae,NA,25.29289459,Critically Endangered,4,6.041887457,43,Madagascar,16.42792702
58571,ANURA,DICROGLOSSIDAE,Ingerana charlesdarwini,NA,24.94092674,Critically Endangered,4,6.028410627,44,India,16.42792702
16997,ANURA,LIMNODYNASTIDAE,Philoria frosti,Baw Baw Frog,24.93435256,Critically Endangered,4,6.028157166,45,Australia,16.42792702
20381,ANURA,SOOGLOSSIDAE,Sooglossus sechellensis,Seychelles Frog,50.86188903,Endangered,3,6.028025747,46,Seychelles,16.42792702
78535878,ANURA,MICROHYLIDAE,Cophyla karenae,NA,24.81393119,Critically Endangered,4,6.023503037,47,Madagascar,16.42792702
79788927,ANURA,MICROHYLIDAE,Cophyla maharipeo,NA,24.81393119,Critically Endangered,4,6.023503037,47,Madagascar,16.42792702
79789021,ANURA,MICROHYLIDAE,Cophyla puellarum,NA,24.81393119,Critically Endangered,4,6.023503037,47,Madagascar,16.42792702
55567,ANURA,HYLIDAE,Megastomatohyla mixe,Mixe Treefrog,24.77230587,Critically Endangered,4,6.021889222,50,Mexico,16.42792702
55592,ANURA,HYLIDAE,Megastomatohyla pellita,Oaxacan Yellow Treefrog,24.77230587,Critically Endangered,4,6.021889222,50,Mexico,16.42792702
68568328,ANURA,MANTELLIDAE,Boophis ankarafensis,NA,24.62979596,Critically Endangered,4,6.016344302,52,Madagascar,16.42792702
164889,ANURA,MANTELLIDAE,Boophis baetkei,NA,24.62979596,Critically Endangered,4,6.016344302,52,Madagascar,16.42792702
57409,ANURA,MANTELLIDAE,Boophis liami,NA,24.62979596,Critically Endangered,4,6.016344302,52,Madagascar,16.42792702
49546770,ANURA,MANTELLIDAE,Boophis tsilomaro,NA,24.62979596,Critically Endangered,4,6.016344302,52,Madagascar,16.42792702
59232,CAUDATA,PLETHODONTIDAE,Chiropterotriton terrestris,Terrestrial Splayfoot Salamander,24.55294447,Critically Endangered,4,6.013341276,56,Mexico,16.42792702
190943,ANURA,MICROHYLIDAE,Anodonthyla theoi,NA,24.45029304,Critically Endangered,4,6.00931598,57,Madagascar,16.42792702
190944,ANURA,MICROHYLIDAE,Anodonthyla vallani,NA,24.45029304,Critically Endangered,4,6.00931598,57,Madagascar,16.42792702
56952,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus schmidti,Schmidt's Robber Frog,24.41467826,Critically Endangered,4,6.007915614,59,"Dominican Republic,Haiti",16.42792702
59328,CAUDATA,PLETHODONTIDAE,Parvimolge townsendi,Townsend's Salamander,24.38929056,Critically Endangered,4,6.006916176,60,Mexico,16.42792702
49581681,ANURA,MANTELLIDAE,Spinomantis nussbaumi,NA,24.2111413,Critically Endangered,4,5.999874734,61,Madagascar,16.42792702
56485,ANURA,CRAUGASTORIDAE,Strabomantis cadenai,Nutibara Robber Frog,24.14764441,Critically Endangered,4,5.997352953,62,Colombia,16.42792702
56649,ANURA,CRAUGASTORIDAE,Strabomantis helonotus,NA,24.14764441,Critically Endangered,4,5.997352953,62,Ecuador,16.42792702
79680099,ANURA,MICROHYLIDAE,Rhombophryne analamaina,NA,24.12763489,Critically Endangered,4,5.996556954,64,Madagascar,16.42792702
49583995,ANURA,MICROHYLIDAE,Rhombophryne hara,NA,24.12763489,Critically Endangered,4,5.996556954,64,Madagascar,16.42792702
49563555,ANURA,MANTELLIDAE,Gephyromantis mafy,NA,24.05233586,Critically Endangered,4,5.993555793,66,Madagascar,16.42792702
57200,ANURA,CRAUGASTORIDAE,Psychrophrynella bagrecito,Bagrecito Andes Frog,23.68796629,Critically Endangered,4,5.978904652,67,Peru,16.42792702
135999,ANURA,CRAUGASTORIDAE,Psychrophrynella guillei,NA,23.68796629,Critically Endangered,4,5.978904652,67,"Bolivia, Plurinational States of",16.42792702
136103,ANURA,CRAUGASTORIDAE,Psychrophrynella illimani,NA,23.68796629,Critically Endangered,4,5.978904652,67,"Bolivia, Plurinational States of",16.42792702
136145,ANURA,CRAUGASTORIDAE,Psychrophrynella kallawaya,NA,23.68796629,Critically Endangered,4,5.978904652,67,"Bolivia, Plurinational States of",16.42792702
136150,ANURA,CRAUGASTORIDAE,Psychrophrynella saltator,NA,23.68796629,Critically Endangered,4,5.978904652,67,"Bolivia, Plurinational States of",16.42792702
56874,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus poolei,NA,23.66720649,Critically Endangered,4,5.978063411,72,Haiti,16.42792702
54420,ANURA,ARTHROLEPTIDAE,Astylosternus nganhanus,Nganha Night Frog,23.57389777,Critically Endangered,4,5.974273536,73,Cameroon,16.42792702
56088,ANURA,HYPEROLIIDAE,Alexteroon jynx,NA,23.41425457,Critically Endangered,4,5.967755888,74,Cameroon,16.42792702
41226,ANURA,CERATOBATRACHIDAE,Alcalus mariae,Palawan Eastern Frog,47.63222427,Endangered,3,5.963727904,75,Philippines,16.42792702
57509,ANURA,MANTELLIDAE,Mantidactylus pauliani,Madagascar Frog,22.86160116,Critically Endangered,4,5.944859243,76,Madagascar,16.42792702
59652,GYMNOPHIONA,SCOLECOMORPHIDAE,Scolecomorphus uluguruensis,Nyingwa Caecilian,46.64164022,Endangered,3,5.943148715,77,"Tanzania, United Republic of",16.42792702
57067,ANURA,CRAUGASTORIDAE,Oreobates zongoensis,NA,22.71550171,Critically Endangered,4,5.938717637,78,"Bolivia, Plurinational States of",16.42792702
58075,ANURA,PETROPEDETIDAE,Ericabatrachus baleensis,Bale Mountains Frog,22.68274906,Critically Endangered,4,5.937335618,79,Ethiopia,16.42792702
58380,ANURA,MICRIXALIDAE,Micrixalus kottigeharensis,NA,22.39553688,Critically Endangered,4,5.925133995,80,India,16.42792702
56988,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus symingtoni,Symington's Robber Frog,22.27775065,Critically Endangered,4,5.920086719,81,Cuba,16.42792702
55830,ANURA,HYLIDAE,Phytotriades auratus,NA,22.24307427,Critically Endangered,4,5.918595929,82,Trinidad and Tobago,16.42792702
57946,ANURA,MICROHYLIDAE,Parhoplophryne usambarica,Amani Forest Frog,22.20985528,Critically Endangered,4,5.917165707,83,"Tanzania, United Republic of",16.42792702
175360,ANURA,ARTHROLEPTIDAE,Arthroleptis kidogo,Tiny Squeaker Frog,22.12555269,Critically Endangered,4,5.913526905,84,"Tanzania, United Republic of",16.42792702
16770720,ANURA,ARTHROLEPTIDAE,Arthroleptis kutogundua,Overlooked Squeaker Frog,22.12555269,Critically Endangered,4,5.913526905,84,"Tanzania, United Republic of",16.42792702
54389,ANURA,ARTHROLEPTIDAE,Arthroleptis troglodytes,Cave Squeaker,22.12555269,Critically Endangered,4,5.913526905,84,Zimbabwe,16.42792702
56721,ANURA,CRAUGASTORIDAE,Craugastor lineatus,Montane Robber Frog,22.10171475,Critically Endangered,4,5.912495569,87,"Guatemala,Mexico",16.42792702
54360,CAUDATA,PLETHODONTIDAE,Cryptotriton monzoni,NA,22.04280224,Critically Endangered,4,5.909942176,88,Guatemala,16.42792702
20372,ANURA,LEPTODACTYLIDAE,Pleurodema somuncurense,El Rincon Stream Frog,21.85597523,Critically Endangered,4,5.901801303,89,Argentina,16.42792702
13997902,ANURA,PIPIDAE,Xenopus lenduensis,Lendu Plateau Clawed Frog,21.63628457,Critically Endangered,4,5.892142853,90,"Congo, The Democratic Republic of the",16.42792702
175363,ANURA,BREVICIPITIDAE,Callulina dawida,Taita Hills Warty Frog,21.54719459,Critically Endangered,4,5.888199372,91,Kenya,16.42792702
135798,ANURA,MANTELLIDAE,Tsingymantis antitra,NA,43.93481944,Endangered,3,5.884654525,92,Madagascar,16.42792702
54410,ANURA,ARTHROLEPTIDAE,Cardioglossa trifasciata,NA,21.32988944,Critically Endangered,4,5.878514837,93,Cameroon,16.42792702
88219153,ANURA,MANTELLIDAE,Guibemantis diphonus,NA,21.30518808,Critically Endangered,4,5.877408023,94,Madagascar,16.42792702
55384,ANURA,HYLIDAE,Charadrahyla altipotens,Yellow-bellied Voiceless Treefrog,21.22745893,Critically Endangered,4,5.873917136,95,Mexico,16.42792702
55681,ANURA,HYLIDAE,Charadrahyla trux,Spine-fingered Treefrog,21.22745893,Critically Endangered,4,5.873917136,95,Mexico,16.42792702
56403,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus albipes,NA,21.20796818,Critically Endangered,4,5.873039874,97,Cuba,16.42792702
56827,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus parapelates,Casillon Robber Frog,21.17896147,Critically Endangered,4,5.87173288,98,Haiti,16.42792702
194310,CAUDATA,PLETHODONTIDAE,Dendrotriton chujorum,NA,21.1274269,Critically Endangered,4,5.869406598,99,Guatemala,16.42792702
73727195,ANURA,MEGOPHRYIDAE,Leptolalax botsfordi,NA,21.09883497,Critically Endangered,4,5.868113613,100,Viet Nam,16.42792702
79681353,ANURA,MEGOPHRYIDAE,Leptolalax kecil,NA,21.09883497,Critically Endangered,4,5.868113613,100,NA,16.42792702
56836,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus paulsoni,Paulson's Robber Frog,20.9183694,Critically Endangered,4,5.859913793,102,Haiti,16.42792702
136010,CAUDATA,PLETHODONTIDAE,Oedipina tomasi,NA,20.90933356,Critically Endangered,4,5.859501458,103,Honduras,16.42792702
55855,ANURA,HYLIDAE,Agalychnis lemur,Lemur Leaf Frog,20.88495324,Critically Endangered,4,5.858388056,104,"Colombia,Costa Rica,Panama",16.42792702
9031,ANURA,MYOBATRACHIDAE,Geocrinia alba,White-bellied Frog,20.88167045,Critically Endangered,4,5.858238043,105,Australia,16.42792702
58062,ANURA,PYXICEPHALIDAE,Anhydrophryne ngongoniensis,Mistbelt Chirping Frog,42.57066249,Endangered,3,5.853825587,106,South Africa,16.42792702
56577,ANURA,CRAUGASTORIDAE,Craugastor emcelae,Rio Claro Robber Frog,20.75958597,Critically Endangered,4,5.852643117,107,Panama,16.42792702
59240,CAUDATA,PLETHODONTIDAE,Dendrotriton rabbi,Guatemalan Bromeliad Salamander,20.74207448,Critically Endangered,4,5.851838022,108,Guatemala,16.42792702
13032,ANURA,MICROHYLIDAE,Melanobatrachus indicus,NA,42.4433973,Endangered,3,5.850900421,109,India,16.42792702
58916,ANURA,RHACOPHORIDAE,Raorchestes ponmudi,NA,20.6172008,Critically Endangered,4,5.846078053,110,India,16.42792702
59238,CAUDATA,PLETHODONTIDAE,Dendrotriton cuchumatanus,Forest Bromeliad Salamander,20.57752127,Critically Endangered,4,5.844240813,111,Guatemala,16.42792702
59236,CAUDATA,PLETHODONTIDAE,Cryptotriton veraepacis,Baja Verapaz Salamander,20.41970517,Critically Endangered,4,5.836900023,112,Guatemala,16.42792702
56413,ANURA,CRAUGASTORIDAE,Craugastor anciano,Corquin Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56498,ANURA,CRAUGASTORIDAE,Craugastor catalinae,NA,20.00211102,Critically Endangered,4,5.81721168,113,"Costa Rica,Panama",16.42792702
56516,ANURA,CRAUGASTORIDAE,Craugastor coffeus,NA,20.00211102,Critically Endangered,4,5.81721168,113,"Guatemala,Honduras",16.42792702
56537,ANURA,CRAUGASTORIDAE,Craugastor cruzi,Cruz Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56579,ANURA,CRAUGASTORIDAE,Craugastor emleni,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56582,ANURA,CRAUGASTORIDAE,Craugastor epochthidius,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56598,ANURA,CRAUGASTORIDAE,Craugastor fecundus,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56622,ANURA,CRAUGASTORIDAE,Craugastor glaucus,Rana-ladrona Gris,20.00211102,Critically Endangered,4,5.81721168,113,Mexico,16.42792702
56631,ANURA,CRAUGASTORIDAE,Craugastor greggi,Gregg's Stream Frog,20.00211102,Critically Endangered,4,5.81721168,113,"Guatemala,Mexico",16.42792702
56639,ANURA,CRAUGASTORIDAE,Craugastor guerreroensis,Guerreran Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,Mexico,16.42792702
56641,ANURA,CRAUGASTORIDAE,Craugastor gulosus,NA,20.00211102,Critically Endangered,4,5.81721168,113,"Costa Rica,Panama",16.42792702
56753,ANURA,CRAUGASTORIDAE,Craugastor megalotympanum,Rana-ladrona De San Martín,20.00211102,Critically Endangered,4,5.81721168,113,Mexico,16.42792702
56761,ANURA,CRAUGASTORIDAE,Craugastor merendonensis,San Pedro Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56765,ANURA,CRAUGASTORIDAE,Craugastor milesi,Miles' Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56807,ANURA,CRAUGASTORIDAE,Craugastor olanchano,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56810,ANURA,CRAUGASTORIDAE,Craugastor omoaensis,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56872,ANURA,CRAUGASTORIDAE,Craugastor polymniae,Sierra Juarez Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,Mexico,16.42792702
56876,ANURA,CRAUGASTORIDAE,Craugastor pozo,NA,20.00211102,Critically Endangered,4,5.81721168,113,Mexico,16.42792702
56942,ANURA,CRAUGASTORIDAE,Craugastor saltuarius,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56976,ANURA,CRAUGASTORIDAE,Craugastor stadelmani,NA,20.00211102,Critically Endangered,4,5.81721168,113,Honduras,16.42792702
56995,ANURA,CRAUGASTORIDAE,Craugastor taurus,Golfito Robber Frog,20.00211102,Critically Endangered,4,5.81721168,113,"Costa Rica,Panama",16.42792702
57013,ANURA,CRAUGASTORIDAE,Craugastor trachydermus,NA,20.00211102,Critically Endangered,4,5.81721168,113,Guatemala,16.42792702
59237,CAUDATA,PLETHODONTIDAE,Dendrotriton bromeliacius,Volcan Tajumulco Bromeliad Salamander,19.98265299,Critically Endangered,4,5.816284771,135,Guatemala,16.42792702
56698,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus lamprotes,Castillon Robber Frog,19.92003655,Critically Endangered,4,5.813296109,136,Haiti,16.42792702
56452,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus bartonsmithi,Barton's Robber Frog,19.91051864,Critically Endangered,4,5.812841039,137,Cuba,16.42792702
56605,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus fowleri,Fowler's Robber Frog,19.90772114,Critically Endangered,4,5.812707246,138,"Dominican Republic,Haiti",16.42792702
57166,ANURA,LEPTODACTYLIDAE,Leptodactylus silvanimbus,Honduras White-lipped Frog,19.85011169,Critically Endangered,4,5.809948027,139,Honduras,16.42792702
10832,ANURA,RHINODERMATIDAE,Insuetophrynus acarpicus,Barrio's Frog,40.42351333,Endangered,3,5.803290216,140,Chile,16.42792702
59288,CAUDATA,PLETHODONTIDAE,Ixalotriton parvus,Dwarf False Brook Salamander,19.68310556,Critically Endangered,4,5.801905933,141,Mexico,16.42792702
57883,ANURA,MICROHYLIDAE,Microhyla karunaratnei,NA,19.64826712,Critically Endangered,4,5.800220121,142,Sri Lanka,16.42792702
57668,ANURA,MICROHYLIDAE,Choerophryne siegfriedi,NA,19.61360932,Critically Endangered,4,5.798540227,143,Papua New Guinea,16.42792702
58054,ANURA,PELOBATIDAE,Pelobates varaldii,Varaldi’s Spadefoot Toad,40.22319554,Endangered,3,5.798442638,144,Morocco,16.42792702
55466,ANURA,HYLIDAE,Bromeliohyla dendroscarta,Greater Bromeliad Treefrog,19.6084171,Critically Endangered,4,5.798288312,145,Mexico,16.42792702
55202,ANURA,DENDROBATIDAE,Minyobates steyermarki,Sapito Rojo Del Yapacana,19.54111584,Critically Endangered,4,5.79501725,146,"Venezuela, Bolivarian Republic of",16.42792702
56825,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus parabates,Independencia Robber Frog,19.42371894,Critically Endangered,4,5.789285641,147,"Dominican Republic,Haiti",16.42792702
54377,ANURA,ARTHROLEPTIDAE,Arthroleptis nikeae,Nike's Squeaker,19.25406023,Critically Endangered,4,5.780944001,148,"Tanzania, United Republic of",16.42792702
59317,CAUDATA,PLETHODONTIDAE,Oedipina maritima,Maritime Worm Salamander,19.10603789,Critically Endangered,4,5.773608885,149,Panama,16.42792702
193425,ANURA,BREVICIPITIDAE,Callulina hanseni,NA,19.08264075,Critically Endangered,4,5.77244452,150,"Tanzania, United Republic of",16.42792702
193426,ANURA,BREVICIPITIDAE,Callulina kanga,NA,19.08264075,Critically Endangered,4,5.77244452,150,"Tanzania, United Republic of",16.42792702
193427,ANURA,BREVICIPITIDAE,Callulina laphami,NA,19.08264075,Critically Endangered,4,5.77244452,150,"Tanzania, United Republic of",16.42792702
202410,ANURA,BREVICIPITIDAE,Callulina meteora,NA,19.08264075,Critically Endangered,4,5.77244452,150,"Tanzania, United Republic of",16.42792702
193428,ANURA,BREVICIPITIDAE,Callulina shengena,NA,19.08264075,Critically Endangered,4,5.77244452,150,"Tanzania, United Republic of",16.42792702
193429,ANURA,BREVICIPITIDAE,Callulina stanleyi,NA,19.08264075,Critically Endangered,4,5.77244452,150,"Tanzania, United Republic of",16.42792702
9772,ANURA,HELEOPHRYNIDAE,Heleophryne hewitti,Hewitt’s Ghost Frog,39.15446715,Endangered,3,5.772175237,156,South Africa,16.42792702
56742,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus mariposa,NA,18.94652826,Critically Endangered,4,5.765643828,157,Cuba,16.42792702
48101780,ANURA,MEGOPHRYIDAE,Megophrys damrei,NA,18.89185098,Critically Endangered,4,5.762898872,158,Cambodia,16.42792702
58278,ANURA,DICROGLOSSIDAE,Fejervarya murthii,Ghats Wart Frog,18.8323707,Critically Endangered,4,5.759904209,159,India,16.42792702
56688,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus jugans,La Selle Dusky Frog,18.7619555,Critically Endangered,4,5.756347372,160,"Dominican Republic,Haiti",16.42792702
18377,CAUDATA,PROTEIDAE,Proteus anguinus,Proteus,77.587847,Vulnerable,2,5.75051143,161,"Bosnia and Herzegovina,Croatia,Italy,Slovenia",16.42792702
56851,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus pezopetrus,NA,18.62922999,Critically Endangered,4,5.749608504,162,Cuba,16.42792702
56920,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus rivularis,NA,18.54634045,Critically Endangered,4,5.745376802,163,Cuba,16.42792702
58857,ANURA,RHACOPHORIDAE,Philautus jacobsoni,Jacobson's Bubble-nest Frog,18.39846223,Critically Endangered,4,5.737782519,164,NA,16.42792702
58897,ANURA,RHACOPHORIDAE,Philautus sanctisilvaticus,Sacred Grove Bushfrog,18.39846223,Critically Endangered,4,5.737782519,164,India,16.42792702
79076234,ANURA,MEGOPHRYIDAE,Leptobrachium kantonishikawai,NA,18.39698927,Critically Endangered,4,5.737706584,166,NA,16.42792702
54426,ANURA,ARTHROLEPTIDAE,Leptodactylodon albiventris,Whitebelly Egg Frog,37.77116085,Endangered,3,5.737118235,167,Cameroon,16.42792702
54431,ANURA,ARTHROLEPTIDAE,Leptodactylodon bueanus,NA,37.77116085,Endangered,3,5.737118235,167,Cameroon,16.42792702
54433,ANURA,ARTHROLEPTIDAE,Leptodactylodon mertensi,Mertens' Egg Frog,37.77116085,Endangered,3,5.737118235,167,Cameroon,16.42792702
54434,ANURA,ARTHROLEPTIDAE,Leptodactylodon ornatus,Ornate Egg Frog,37.77116085,Endangered,3,5.737118235,167,Cameroon,16.42792702
54436,ANURA,ARTHROLEPTIDAE,Leptodactylodon perreti,Perret's Egg Frog ,37.77116085,Endangered,3,5.737118235,167,Cameroon,16.42792702
54438,ANURA,ARTHROLEPTIDAE,Leptodactylodon stevarti,NA,37.77116085,Endangered,3,5.737118235,167,Gabon,16.42792702
57536,ANURA,MANTELLIDAE,Mantidactylus zolitschka,NA,18.33673042,Critically Endangered,4,5.73459514,173,Madagascar,16.42792702
57019,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus turquinensis,NA,18.33070356,Critically Endangered,4,5.734283412,174,Cuba,16.42792702
56796,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus nortoni,Spiny Giant Frog,18.20466719,Critically Endangered,4,5.727742055,175,"Dominican Republic,Haiti",16.42792702
57143,ANURA,LEPTODACTYLIDAE,Leptodactylus magistris,NA,18.20097317,Critically Endangered,4,5.727549686,176,"Venezuela, Bolivarian Republic of",16.42792702
56511,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus chlorophenax,False Green Robber Frog,18.19789728,Critically Endangered,4,5.727389479,177,Haiti,16.42792702
56692,ANURA,CRAUGASTORIDAE,Pristimantis kelephus,NA,18.19677318,Critically Endangered,4,5.727330924,178,Colombia,16.42792702
56629,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus grandis,Great Peeping Frog,18.18809642,Critically Endangered,4,5.726878831,179,Mexico,16.42792702
