RL ID,Order,Family,Species,Common Name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
40637,DIPROTODONTIA,PHALANGERIDAE,Ailurops ursinus,Bear Cuscus,13.89757946,Vulnerable,2,4.087493109,381,Indonesia,7.564372143
40025,CHIROPTERA,HIPPOSIDERIDAE,Paratriaenops auritus,Grandidier's Trident Bat,13.72757372,Vulnerable,2,4.076015861,382,Madagascar,7.564372143
40641,DIPROTODONTIA,PSEUDOCHEIRIDAE,Pseudochirulus schlegeli,Arfak Ringtail,13.67192254,Vulnerable,2,4.072229997,383,Indonesia,7.564372143
219,CARNIVORA,FELIDAE,Acinonyx jubatus,Cheetah,13.45107629,Vulnerable,2,4.057063257,384,"Angola,Burkina Faso,Benin,Botswana,Central African Republic,Algeria,Ethiopia,Iran, Islamic Republic of,Kenya,Mali,Mozambique,Namibia,Niger,South Sudan,Chad,Tanzania, United Republic of,Uganda,South Africa,Zambia,Zimbabwe",7.564372143
13897,CETARTIODACTYLA,MOSCHIDAE,Moschus moschiferus,Siberian Musk Deer,13.41568718,Vulnerable,2,4.054611362,385,"China,Korea, Democratic People's Republic of,Korea, Republic of,Kazakhstan,Mongolia,Russian Federation",7.564372143
6635,CARNIVORA,VIVERRIDAE,Diplogale hosei,Hose's Civet,13.11855679,Vulnerable,2,4.033784378,386,"Brunei Darussalam,Indonesia,Malaysia",7.564372143
136392,DIDELPHIMORPHIA,DIDELPHIDAE,Monodelphis reigi,Reig's Opossum,13.02312782,Vulnerable,2,4.027002315,387,"Venezuela, Bolivarian Republic of",7.564372143
51221900,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops pakaraimae,NA,12.95765144,Vulnerable,2,4.022322209,388,"Guyana,Venezuela, Bolivarian Republic of",7.564372143
12272,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina marinkellei,Marinkelle's Sword-nosed Bat,12.93874237,Vulnerable,2,4.020966545,389,Colombia,7.564372143
12273,CHIROPTERA,PHYLLOSTOMIDAE,Lonchorhina orinocensis,Orinoco Sword-nosed Bat,12.90320424,Vulnerable,2,4.018413696,390,"Colombia,Venezuela, Bolivarian Republic of",7.564372143
11933,CARNIVORA,HERPESTIDAE,Liberiictis kuhni,Liberian Mongoose,12.8507602,Vulnerable,2,4.01463448,391,"Côte d'Ivoire,Liberia",7.564372143
136384,PRIMATES,LEMURIDAE,Hapalemur meridionalis,Rusty-gray Lesser Bamboo Lemur,12.82123032,Vulnerable,2,4.0125002,392,Madagascar,7.564372143
136399,RODENTIA,NESOMYIDAE,Brachytarsomys villosa,Hairy-tailed Tree Rat,12.80194342,Vulnerable,2,4.011103771,393,Madagascar,7.564372143
16872,PRIMATES,CHEIROGALEIDAE,Phaner furcifer,Masoala Fork-marked Lemur,12.76338685,Vulnerable,2,4.008306301,394,Madagascar,7.564372143
16569,PERAMELEMORPHIA,PERAMELIDAE,Perameles bougainville,Western Barred Bandicoot,12.73350699,Vulnerable,2,4.006132974,395,Australia,7.564372143
136364,DIDELPHIMORPHIA,DIDELPHIDAE,Marmosops juninensis,Junin Slender Opossum,12.6984687,Vulnerable,2,4.003578414,396,Peru,7.564372143
22446,SCANDENTIA,TUPAIIDAE,Tupaia chrysogaster,Golden-bellied Treeshrew,12.63899526,Vulnerable,2,3.99922735,397,Indonesia,7.564372143
11171,DIPROTODONTIA,MACROPODIDAE,Lagostrophus fasciatus,Banded Hare Wallaby,12.57835448,Vulnerable,2,3.994771304,398,Australia,7.564372143
9673,PRIMATES,LEMURIDAE,Hapalemur griseus,Eastern Lesser Bamboo Lemur,12.49773395,Vulnerable,2,3.988816177,399,Madagascar,7.564372143
14932,CHIROPTERA,NYCTERIDAE,Nycteris javanica,Javan Slit-faced Bat,12.49401241,Vulnerable,2,3.988540423,400,Indonesia,7.564372143
9678,PRIMATES,LEMURIDAE,Hapalemur occidentalis,Sambirano Lesser Bamboo Lemur,12.48532972,Vulnerable,2,3.987896768,401,Madagascar,7.564372143
6607,RODENTIA,CRICETIDAE,Dinaromys bogdanovi,Balkan Snow Vole,12.35672003,Vulnerable,2,3.978313992,402,"Bosnia and Herzegovina,Croatia,Montenegro,Macedonia, the former Yugoslav Republic of,Serbia",7.564372143
22823,CARNIVORA,URSIDAE,Ursus maritimus,Polar Bear,12.32523791,Vulnerable,2,3.975954185,403,"Canada,Greenland,Norway,Russian Federation,Svalbard and Jan Mayen,United States",7.564372143
