RL ID,Order,Family,Species,Common name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
22679141,GALLIFORMES,PHASIANIDAE,Ophrysia superciliosa,Himalayan Quail,5.961924,CR,4,4.713044595,147,India,5.762774
22704493,PASSERIFORMES,PARDALOTIDAE,Pardalotus quadragintus,Forty-spotted Pardalote,12.91279,EN,3,4.712250103,148,Australia,5.762774
22728282,COLUMBIFORMES,COLUMBIDAE,Geotrygon purpurata,Purple Quail-dove,12.88051,EN,3,4.70992724,149,"Colombia,Ecuador",5.762774
22729909,COLUMBIFORMES,COLUMBIDAE,Geotrygon leucometopia,White-fronted Quail-dove,12.88051,EN,3,4.70992724,149,"Dominican Republic,Haiti",5.762774
22708574,PASSERIFORMES,TURDIDAE,Myadestes lanaiensis,Olomao,5.925727,CR (PE),4,4.707831751,151,United States,5.762774
22691568,COLUMBIFORMES,COLUMBIDAE,Ptilinopus arcanus,Negros Fruit-dove,5.920942,CR,4,4.70714061,152,Philippines,5.762774
22708583,PASSERIFORMES,TURDIDAE,Myadestes palmeri,Puaiohi,5.919604,CR,4,4.706947265,153,United States,5.762774
22697353,PELECANIFORMES,ARDEIDAE,Botaurus poiciloptilus,Australasian Bittern,12.82417,EN,3,4.705860051,154,"Australia,New Caledonia,New Zealand",5.762774
22698049,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma magentae,Magenta Petrel,5.904761,CR,4,4.704799896,155,New Zealand,5.762774
22693359,CHARADRIIFORMES,SCOLOPACIDAE,Calidris tenuirostris,Great Knot,12.52934,EN,3,4.684302202,156,"United Arab Emirates,Australia,Bangladesh,Bahrain,Brunei Darussalam,China,Germany,Djibouti,Denmark,Spain,Micronesia, Federated States of ,United Kingdom,Guam,Hong Kong,Indonesia,Ireland,Israel,India,Iran, Islamic Republic of,Japan,Korea, Democratic People's Republic of,Korea, Republic of,Kuwait,Sri Lanka,Morocco,Myanmar,Northern Mariana Islands,Mauritius,Malaysia,New Caledonia,Netherlands,Norway,New Zealand,Oman,Papua New Guinea,Philippines,Pakistan,Palau,Qatar,Russian Federation,Saudi Arabia,Seychelles,Singapore,Thailand,Timor-Leste,Taiwan, Province of China,United States,Viet Nam,Yemen",5.762774
62289271,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia parvirostris,Tuamotu Sandpiper,12.43325,EN,3,4.677174518,157,French Polynesia,5.762774
22703776,PASSERIFORMES,MALURIDAE,Stipiturus mallee,Mallee Emu-wren,12.38332,EN,3,4.673450697,158,Australia,5.762774
22697800,SPHENISCIFORMES,SPHENISCIDAE,Megadyptes antipodes,Yellow-eyed Penguin,12.3797,EN,3,4.673180175,159,New Zealand,5.762774
22689320,STRIGIFORMES,STRIGIDAE,Xenoglaux loweryi,Long-whiskered Owlet,12.34085,EN,3,4.670272298,160,Peru,5.762774
22704950,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis sonnerati,Greater Green Leafbird,12.12804,EN,3,4.654191942,161,"Brunei Darussalam,Indonesia,Myanmar,Malaysia,Singapore,Thailand",5.762774
22684840,PSITTACIFORMES,STRIGOPIDAE,Nestor meridionalis,New Zealand Kaka,12.1248,EN,3,4.653945112,162,New Zealand,5.762774
22697232,PELECANIFORMES,ARDEIDAE,Gorsachius magnificus,White-eared Night-heron,12.11237,EN,3,4.652997601,163,"China,Viet Nam",5.762774
22706449,PASSERIFORMES,ORIOLIDAE,Oriolus mellianus,Silver Oriole,12.09355,EN,3,4.651561284,164,"China,Cambodia,Thailand",5.762774
22684831,PSITTACIFORMES,STRIGOPIDAE,Nestor notabilis,Kea,12.08805,EN,3,4.651141142,165,New Zealand,5.762774
22697237,PELECANIFORMES,ARDEIDAE,Gorsachius goisagi,Japanese Night-heron,12.08444,EN,3,4.65086528,166,"Brunei Darussalam,China,Hong Kong,Indonesia,Japan,Korea, Republic of,Philippines,Palau,Russian Federation,Taiwan, Province of China,Viet Nam",5.762774
22692046,GRUIFORMES,GRUIDAE,Balearica regulorum,Grey Crowned-crane,12.06819,EN,3,4.649622575,167,"Angola,Burundi,Botswana,Congo, The Democratic Republic of the,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,Swaziland,Tanzania, United Republic of,Uganda,South Africa,Zambia,Zimbabwe",5.762774
22732267,PASSERIFORMES,CHLOROPSEIDAE,Chloropsis media,Sumatran Leafbird,12.06155,EN,3,4.649114341,168,Indonesia,5.762774
22724659,ACCIPITRIFORMES,ACCIPITRIDAE,Leptodon forbesi,White-collared Kite,12.02474,EN,3,4.646292168,169,Brazil,5.762774
22678160,STRUTHIONIFORMES,TINAMIDAE,Nothocercus nigrocapillus,Hooded Tinamou,24.85798,VU,2,4.638913618,170,"Bolivia, Plurinational States of,Peru",5.762774
22678901,GALLIFORMES,PHASIANIDAE,Xenoperdix udzungwensis,Udzungwa Forest-partridge,11.83027,EN,3,4.631248765,171,"Tanzania, United Republic of",5.762774
22698431,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebetria fusca,Sooty Albatross,11.79201,EN,3,4.628262299,172,"Antarctica,Argentina,Australia,Brazil,Falkland Islands (Malvinas),South Georgia and the South Sandwich Islands,Heard Island and McDonald Islands,Mauritius,New Zealand,Réunion,Saint Helena, Ascension and Tristan da Cunha,French Southern Territories,Uruguay,South Africa",5.762774
45359050,PICIFORMES,BUCCONIDAE,Malacoptila minor,Lesser Crescent-chested Puffbird,11.74093,EN,3,4.624261188,173,Brazil,5.762774
22682937,CORACIIFORMES,BRACHYPTERACIIDAE,Geobiastes squamiger,Scaly Ground-roller,24.37981,VU,2,4.620248337,174,Madagascar,5.762774
22697143,PELECANIFORMES,ARDEIDAE,Ardeola idae,Madagascar Pond-heron,11.28778,EN,3,4.588046814,175,"Angola,Burundi,Congo, The Democratic Republic of the,Kenya,Comoros,Madagascar,Malawi,Mozambique,Réunion,Rwanda,Seychelles,Somalia,Tanzania, United Republic of,Uganda,Yemen,Mayotte,Zambia,Zimbabwe",5.762774
22696668,SULIFORMES,SULIDAE,Morus capensis,Cape Gannet,11.25496,EN,3,4.585372295,176,"Angola,Mozambique,Namibia,South Africa",5.762774
22697651,CICONIIFORMES,CICONIIDAE,Mycteria cinerea,Milky Stork,11.09481,EN,3,4.572217977,177,"Indonesia,Cambodia,Malaysia,Singapore",5.762774
22678632,GALLIFORMES,MEGAPODIIDAE,Eulipoa wallacei,Moluccan Scrubfowl,22.98756,VU,2,4.563829724,178,Indonesia,5.762774
22693225,CHARADRIIFORMES,SCOLOPACIDAE,Tringa guttifer,Spotted Greenshank,10.9299,EN,3,4.558489396,179,"Bangladesh,Brunei Darussalam,China,Guam,Hong Kong,Indonesia,India,Japan,Cambodia,Korea, Democratic People's Republic of,Korea, Republic of,Sri Lanka,Myanmar,Malaysia,Philippines,Russian Federation,Singapore,Thailand,Taiwan, Province of China,Viet Nam",5.762774
22682969,CORACIIFORMES,BRACHYPTERACIIDAE,Uratelornis chimaera,Long-tailed Ground-roller,22.85967,VU,2,4.558483947,180,Madagascar,5.762774
22705397,PASSERIFORMES,MOHOUIDAE,Mohoua ochrocephala,Yellowhead,10.88085,EN,3,4.554369402,181,New Zealand,5.762774
22678145,STRUTHIONIFORMES,TINAMIDAE,Tinamus osgoodi,Black Tinamou,22.75433,VU,2,4.554059191,182,"Bolivia, Plurinational States of,Colombia,Ecuador,Peru",5.762774
22678135,STRUTHIONIFORMES,TINAMIDAE,Tinamus tao,Grey Tinamou,22.74425,VU,2,4.553634757,183,"Bolivia, Plurinational States of,Brazil,Colombia,Ecuador,Guyana,Peru,Venezuela, Bolivarian Republic of",5.762774
22689809,CAPRIMULGIFORMES,CAPRIMULGIDAE,Antrostomus noctitherus,Puerto Rican Nightjar,10.85169,EN,3,4.551912015,184,Puerto Rico,5.762774
22689954,CAPRIMULGIFORMES,CAPRIMULGIDAE,Caprimulgus prigoginei,Prigogine's Nightjar,10.76957,EN,3,4.544958929,185,"Congo, The Democratic Republic of the",5.762774
22680572,CHARADRIIFORMES,TURNICIDAE,Turnix olivii,Buff-breasted Buttonquail,10.72186,EN,3,4.540897016,186,Australia,5.762774
103822640,PASSERIFORMES,FRINGILLIDAE,Fringilla polatzeki,Gran Canaria Blue Chaffinch,10.5952,EN,3,4.530032761,187,Spain,5.762774
22682514,BUCEROTIFORMES,BUCEROTIDAE,Rhabdotorrhinus corrugatus,Wrinkled Hornbill,10.54316,EN,3,4.525534595,188,NA,5.762774
22682186,PICIFORMES,GALBULIDAE,Jacamaralcyon tridactyla,Three-toed Jacamar,21.91091,VU,2,4.517907577,189,Brazil,5.762774
22682531,BUCEROTIFORMES,BUCEROTIDAE,Rhyticeros narcondami,Narcondam Hornbill,10.44434,EN,3,4.516936826,190,India,5.762774
22692250,GRUIFORMES,RALLIDAE,Sarothrura watersi,Slender-billed Flufftail,10.37784,EN,3,4.511109146,191,Madagascar,5.762774
22700818,PASSERIFORMES,TITYRIDAE,Iodopleura pipra,Buff-throated Purpletuft,10.23649,EN,3,4.49860806,192,Brazil,5.762774
22678620,GALLIFORMES,MEGAPODIIDAE,Megapodius laperouse,Micronesian Scrubfowl,10.20712,EN,3,4.495990832,193,"Guam,Northern Mariana Islands,Palau",5.762774
22693068,CHARADRIIFORMES,SCOLOPACIDAE,Scolopax rochussenii,Moluccan Woodcock,10.19664,EN,3,4.495055275,194,Indonesia,5.762774
22691121,COLUMBIFORMES,COLUMBIDAE,Phapitreron cinereiceps,Tawitawi Brown-dove,10.19494,EN,3,4.494903432,195,Philippines,5.762774
22688359,MUSOPHAGIFORMES,MUSOPHAGIDAE,Tauraco ruspolii,Ruspoli's Turaco,21.15871,VU,2,4.484525008,196,Ethiopia,5.762774
22693199,CHARADRIIFORMES,SCOLOPACIDAE,Numenius madagascariensis,Far Eastern Curlew,9.992261,EN,3,4.476633021,197,"Afghanistan,Australia,Bangladesh,Brunei Darussalam,China,Fiji,Micronesia, Federated States of ,Guam,Hong Kong,Indonesia,Iran, Islamic Republic of,Japan,Korea, Democratic People's Republic of,Korea, Republic of,Mongolia,Northern Mariana Islands,Malaysia,New Zealand,Oman,Papua New Guinea,Philippines,Palau,Russian Federation,Singapore,Thailand,Timor-Leste,Taiwan, Province of China,United States,Viet Nam",5.762774
132438298,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates leucorhous,Leach's Storm-petrel,20.87479,VU,2,4.471629193,198,NA,5.762774
22708108,PASSERIFORMES,PICATHARTIDAE,Picathartes gymnocephalus,White-necked Rockfowl,20.77664,VU,2,4.467132197,199,"Côte d'Ivoire,Ghana,Guinea,Liberia,Sierra Leone",5.762774
22708119,PASSERIFORMES,PICATHARTIDAE,Picathartes oreas,Grey-necked Rockfowl,20.77664,VU,2,4.467132197,199,"Central African Republic,Congo,Cameroon,Gabon,Equatorial Guinea,Nigeria",5.762774
22678280,STRUTHIONIFORMES,TINAMIDAE,Nothura minor,Lesser Nothura,20.38357,VU,2,4.448917231,201,"Brazil,Paraguay",5.762774
22705877,PASSERIFORMES,CORVIDAE,Zavattariornis stresemanni,Ethiopian Bushcrow,9.622735,EN,3,4.442438057,202,Ethiopia,5.762774
22703535,PASSERIFORMES,RHINOCRYPTIDAE,Eleoscytalopus psychopompus,Bahia Tapaculo,9.60043,EN,3,4.440336108,203,Brazil,5.762774
22707747,PASSERIFORMES,MALACONOTIDAE,Malaconotus alius,Uluguru Bush-shrike,9.582806,EN,3,4.43867215,204,"Tanzania, United Republic of",5.762774
22696207,ACCIPITRIFORMES,ACCIPITRIDAE,Spizaetus isidori,Black-and-chestnut Eagle,9.49553,EN,3,4.430390994,205,"Argentina,Bolivia, Plurinational States of,Colombia,Ecuador,Peru,Venezuela, Bolivarian Republic of",5.762774
22695130,ACCIPITRIFORMES,ACCIPITRIDAE,Haliaeetus leucoryphus,Pallas's Fish-eagle,9.474087,EN,3,4.428345844,206,"United Arab Emirates,Afghanistan,Bangladesh,Bhutan,China,Finland,Israel,India,Iraq,Iran, Islamic Republic of,Kyrgyzstan,Cambodia,Kazakhstan,Myanmar,Mongolia,Netherlands,Norway,Nepal,Oman,Pakistan,Russian Federation,Saudi Arabia,Tajikistan,Turkmenistan,Ukraine,Uzbekistan",5.762774
22698719,PASSERIFORMES,EURYLAIMIDAE,Pseudocalyptomena graueri,Grauer's Broadbill,19.92725,VU,2,4.427346499,207,"Congo, The Democratic Republic of the,Uganda",5.762774
22707678,PASSERIFORMES,MALACONOTIDAE,Chlorophoneus kupeensis,Mount Kupe Bush-shrike,9.440954,EN,3,4.425177499,208,"Cameroon,Nigeria",5.762774
22725519,CHARADRIIFORMES,TURNICIDAE,Turnix hottentottus,Hottentot Buttonquail,9.4121,EN,3,4.422410133,209,South Africa,5.762774
22697789,SPHENISCIFORMES,SPHENISCIDAE,Eudyptes sclateri,Erect-crested Penguin,9.398903,EN,3,4.421141861,210,"Antarctica,Argentina,Australia,Falkland Islands (Malvinas),New Zealand",5.762774
22678194,STRUTHIONIFORMES,TINAMIDAE,Crypturellus kerriae,Choco Tinamou,19.76393,VU,2,4.419511708,211,"Colombia,Panama",5.762774
22679412,GALLIFORMES,PHASIANIDAE,Rheinardia ocellata,Crested Argus,9.380652,EN,3,4.419385231,212,NA,5.762774
22688565,STRIGIFORMES,STRIGIDAE,Otus ireneae,Sokoke Scops-owl,9.348467,EN,3,4.416279934,213,"Kenya,Tanzania, United Republic of",5.762774
22704154,PASSERIFORMES,NOTIOMYSTIDAE,Notiomystis cincta,Stitchbird,19.68504,VU,2,4.415705095,214,New Zealand,5.762774
22697728,SULIFORMES,FREGATIDAE,Fregata aquila,Ascension Frigatebird,19.43724,VU,2,4.403653088,215,"Brazil,United Kingdom,Saint Helena, Ascension and Tristan da Cunha",5.762774
22690901,COLUMBIFORMES,COLUMBIDAE,Zentrygon carrikeri,Tuxtla Quail-dove,9.21056,EN,3,4.402864021,216,Mexico,5.762774
22695238,ACCIPITRIFORMES,ACCIPITRIDAE,Torgos tracheliotos,Lappet-faced Vulture,9.156212,EN,3,4.39752708,217,"United Arab Emirates,Angola,Burkina Faso,Burundi,Benin,Botswana,Congo, The Democratic Republic of the,Central African Republic,Côte d'Ivoire,Cameroon,Djibouti,Algeria,Egypt,Eritrea,Ethiopia,Gambia,Equatorial Guinea,Israel,Jordan,Kenya,Libya,Morocco,Mali,Mauritania,Malawi,Mozambique,Namibia,Niger,Nigeria,Oman,Palestinian Territory, Occupied,Rwanda,Saudi Arabia,Sudan,Senegal,Somalia,South Sudan,Syrian Arab Republic,Swaziland,Chad,Togo,Tanzania, United Republic of,Uganda,Yemen,South Africa,Zambia,Zimbabwe",5.762774
22684360,CUCULIFORMES,CUCULIDAE,Coccyzus rufigularis,Bay-breasted Cuckoo,9.103621,EN,3,4.392335416,218,"Dominican Republic,Haiti",5.762774
22697496,PELECANIFORMES,THRESKIORNITHIDAE,Geronticus calvus,Southern Bald Ibis,19.0945,VU,2,4.386740507,219,"Lesotho,Swaziland,South Africa",5.762774
22697713,CICONIIFORMES,CICONIIDAE,Leptoptilos javanicus,Lesser Adjutant,19.09391,VU,2,4.386711145,220,"Bangladesh,Brunei Darussalam,Bhutan,China,Indonesia,India,Cambodia,Lao People's Democratic Republic,Sri Lanka,Myanmar,Malaysia,Nepal,Singapore,Thailand,Viet Nam",5.762774
22682638,BUCEROTIFORMES,BUCEROTIDAE,Bucorvus leadbeateri,Southern Ground-hornbill,19.0583,VU,2,4.384937394,221,"Angola,Burundi,Botswana,Congo, The Democratic Republic of the,Kenya,Lesotho,Malawi,Mozambique,Namibia,Rwanda,Swaziland,Tanzania, United Republic of,Uganda,South Africa,Zambia,Zimbabwe",5.762774
22682632,BUCEROTIFORMES,BUCEROTIDAE,Bucorvus abyssinicus,Northern Ground-hornbill,19.0583,VU,2,4.384937394,221,NA,5.762774
22715457,PASSERIFORMES,HYLIOTIDAE,Hyliota usambara,Usambara Hyliota,9.018334,EN,3,4.383858356,223,"Tanzania, United Republic of",5.762774
22698155,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria westlandica,Westland Petrel,9.007181,EN,3,4.382744477,224,"Argentina,Australia,Chile,New Zealand",5.762774
22704831,PASSERIFORMES,PETROICIDAE,Petroica traversi,Black Robin,8.956211,EN,3,4.377638119,225,New Zealand,5.762774
22691900,OTIDIFORMES,OTIDIDAE,Otis tarda,Great Bustard,18.66068,VU,2,4.364915063,226,"Afghanistan,Albania,Armenia,Austria,Azerbaijan,Belgium,Bulgaria,Belarus,China,Cyprus,Czech Republic,Germany,Denmark,Egypt,Spain,Finland,France,Georgia,Gibraltar,Greece,Croatia,Hungary,Ireland,Israel,Iraq,Iran, Islamic Republic of,Italy,Japan,Kyrgyzstan,Korea, Democratic People's Republic of,Korea, Republic of,Kazakhstan,Lebanon,Luxembourg,Latvia,Morocco,Moldova,Montenegro,Macedonia, the former Yugoslav Republic of,Mongolia,Malta,Netherlands,Pakistan,Poland,Portugal,Romania,Serbia,Russian Federation,Saudi Arabia,Slovakia,Syrian Arab Republic,Tajikistan,Turkmenistan,Tunisia,Turkey,Ukraine,Uzbekistan",5.762774
22692654,GRUIFORMES,RALLIDAE,Zapornia olivieri,Sakalava Rail,8.826802,EN,3,4.364555092,227,Madagascar,5.762774
22728616,GRUIFORMES,RALLIDAE,Gymnocrex talaudensis,Talaud Rail ,8.701626,EN,3,4.351735042,228,Indonesia,5.762774
103758982,PASSERIFORMES,PARIDAE,Sittiparus owstoni,Izu Tit,8.69311,EN,3,4.350856866,229,Japan,5.762774
22718068,PASSERIFORMES,NECTARINIIDAE,Aethopyga duyvenbodei,Elegant Sunbird,8.611447,EN,3,4.342396326,230,Indonesia,5.762774
22689670,CAPRIMULGIFORMES,CAPRIMULGIDAE,Eurostopodus diabolicus,Heinrich's Nightjar,18.06511,VU,2,4.334154324,231,Indonesia,5.762774
22725672,CAPRIMULGIFORMES,CAPRIMULGIDAE,Eurostopodus nigripennis,Solomons Nightjar,18.06007,VU,2,4.333889932,232,"Papua New Guinea,Solomon Islands",5.762774
22678246,STRUTHIONIFORMES,TINAMIDAE,Nothoprocta taczanowskii,Taczanowski's Tinamou,18.05492,VU,2,4.333619697,233,"Bolivia, Plurinational States of,Peru",5.762774
103703653,PASSERIFORMES,VANGIDAE,Cyanolanius comorensis,Comoro Blue Vanga,8.490332,EN,3,4.329715138,234,Comoros,5.762774
22697810,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus demersus,African Penguin,8.424952,EN,3,4.322802182,235,"Angola,Congo,Gabon,Mozambique,Namibia,South Africa",5.762774
22696007,ACCIPITRIFORMES,ACCIPITRIDAE,Harpyopsis novaeguineae,Papuan Eagle,17.83268,VU,2,4.32188802,236,"Indonesia,Papua New Guinea",5.762774
22707794,PASSERIFORMES,VANGIDAE,Prionops gabela,Gabela Helmet-shrike,8.406954,EN,3,4.320890745,237,Angola,5.762774
22697825,SPHENISCIFORMES,SPHENISCIDAE,Spheniscus mendiculus,Galapagos Penguin,8.337087,EN,3,4.313435861,238,Ecuador,5.762774
22691047,COLUMBIFORMES,COLUMBIDAE,Alopecoenas sanctaecrucis,Santa Cruz Ground-dove,8.252216,EN,3,4.304304632,239,"Solomon Islands,Vanuatu",5.762774
22698252,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus huttoni,Hutton's Shearwater,8.219504,EN,3,4.300762782,240,"Australia,New Zealand",5.762774
22684138,CUCULIFORMES,CUCULIDAE,Carpococcyx renauldi,Coral-billed Ground-cuckoo,17.43143,VU,2,4.300351721,241,NA,5.762774
22707929,PASSERIFORMES,PLATYSTEIRIDAE,Platysteira laticincta,Banded Wattle-eye,8.179026,EN,3,4.29636264,242,Cameroon,5.762774
22716813,PASSERIFORMES,SYLVIIDAE,Sinosuthora zappeyi,Grey-hooded Parrotbill,17.31532,VU,2,4.294032229,243,China,5.762774
22716818,PASSERIFORMES,SYLVIIDAE,Sinosuthora przewalskii,Rusty-throated Parrotbill,17.31532,VU,2,4.294032229,243,China,5.762774
22728031,COLUMBIFORMES,COLUMBIDAE,Otidiphaps aruensis,White-naped Pheasant-pigeon,17.28783,VU,2,4.292530172,245,Indonesia,5.762774
22694870,CHARADRIIFORMES,ALCIDAE,Brachyramphus marmoratus,Marbled Murrelet,8.142515,EN,3,4.292377053,246,"Canada,Mexico,United States",5.762774
22684257,CUCULIFORMES,CUCULIDAE,Centropus chlororhynchos,Green-billed Coucal,17.22899,VU,2,4.289307545,247,Sri Lanka,5.762774
22685237,PSITTACIFORMES,PSITTACIDAE,Pezoporus occidentalis,Night Parrot,8.093764,EN,3,4.287030446,248,Australia,5.762774
22678453,GALLIFORMES,CRACIDAE,Oreophasis derbianus,Horned Guan,8.061162,EN,3,4.28343891,249,"Guatemala,Mexico",5.762774
22728245,OTIDIFORMES,OTIDIDAE,Chlamydotis undulata,African Houbara,17.04388,VU,2,4.27910093,250,"Algeria,Egypt,Western Sahara,Spain,Libya,Morocco,Mauritania,Malta,Sudan,Tunisia",5.762774
22733562,OTIDIFORMES,OTIDIDAE,Chlamydotis macqueenii,Asian Houbara,17.04388,VU,2,4.27910093,250,"United Arab Emirates,Afghanistan,Austria,Belgium,Bahrain,Switzerland,China,Cyprus,Czech Republic,Germany,Denmark,Egypt,Finland,France,United Kingdom,Greece,Israel,India,Iraq,Iran, Islamic Republic of,Italy,Jordan,Kyrgyzstan,Kuwait,Kazakhstan,Lebanon,Latvia,Mongolia,Netherlands,Nepal,Oman,Pakistan,Poland,Palestinian Territory, Occupied,Portugal,Qatar,Romania,Russian Federation,Saudi Arabia,Sudan,Sweden,Slovenia,Slovakia,Syrian Arab Republic,Tajikistan,Turkmenistan,Turkey,Ukraine,Uzbekistan,Yemen",5.762774
103894733,PASSERIFORMES,TIMALIIDAE,Mixornis prillwitzi,Kangean Tit-babbler,16.99223,VU,2,4.276234359,252,Indonesia,5.762774
22691061,COLUMBIFORMES,COLUMBIDAE,Alopecoenas rubescens,Marquesas Ground-dove,7.951654,EN,3,4.271279861,253,French Polynesia,5.762774
22691076,COLUMBIFORMES,COLUMBIDAE,Alopecoenas hoedtii,Wetar Ground-dove,7.949971,EN,3,4.271091834,254,"Indonesia,Timor-Leste",5.762774
22735624,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates monteiroi,Monteiro's Storm-petrel ,16.85802,VU,2,4.268747068,255,Portugal,5.762774
104062579,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila macgillivrayi,MacGillivray's Prion,7.889195,EN,3,4.264278036,256,"Saint Helena, Ascension and Tristan da Cunha",5.762774
22698548,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates matsudairae,Matsudaira's Storm-petrel,16.76961,VU,2,4.263784056,257,"Australia,Cocos (Keeling) Islands,Christmas Island,Micronesia, Federated States of ,Guam,Indonesia,British Indian Ocean Territory,Japan,Kenya,Northern Mariana Islands,Maldives,Papua New Guinea,Philippines,Palau,Seychelles,Somalia,Timor-Leste,Tanzania, United Republic of",5.762774
22698272,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus bannermani,Bannerman's Shearwater,7.884597,EN,3,4.263760645,258,Japan,5.762774
22736498,PSITTACIFORMES,PSITTACIDAE,Psittacus timneh,Timneh Parrot,7.879183,EN,3,4.26315109,259,"Côte d'Ivoire,Guinea,Guinea-Bissau,Liberia,Sierra Leone",5.762774
22724813,PSITTACIFORMES,PSITTACIDAE,Psittacus erithacus,Grey Parrot,7.879183,EN,3,4.26315109,259,"Angola,Burundi,Benin,Congo, The Democratic Republic of the,Central African Republic,Congo,Côte d'Ivoire,Cameroon,Gabon,Ghana,Equatorial Guinea,Kenya,Nigeria,Rwanda,Sao Tomé and Principe,Togo,Tanzania, United Republic of,Uganda",5.762774
22693928,CHARADRIIFORMES,CHARADRIIDAE,Anarhynchus frontalis,Wrybill,16.64773,VU,2,4.256901524,261,New Zealand,5.762774
22690970,COLUMBIFORMES,COLUMBIDAE,Starnoenas cyanocephala,Blue-headed Quail-dove,7.812599,EN,3,4.255623944,262,"Cuba,Turks and Caicos Islands",5.762774
22695659,ACCIPITRIFORMES,ACCIPITRIDAE,Accipiter gundlachi,Gundlach's Hawk,7.757599,EN,3,4.249363322,263,Cuba,5.762774
22691071,COLUMBIFORMES,COLUMBIDAE,Alopecoenas canifrons,Palau Ground-dove,7.744162,EN,3,4.247827819,264,NA,5.762774
45015567,ACCIPITRIFORMES,ACCIPITRIDAE,Nisaetus philippensis,North Philippine Hawk-eagle,7.734859,EN,3,4.246763343,265,Philippines,5.762774
22734083,ACCIPITRIFORMES,ACCIPITRIDAE,Nisaetus pinskeri,South Philippine Hawk-eagle,7.704603,EN,3,4.243293508,266,Philippines,5.762774
103734824,PASSERIFORMES,PETROICIDAE,Petroica multicolor,Norfolk Robin,7.692367,EN,3,4.241886826,267,Norfolk Island,5.762774
22692167,GRUIFORMES,GRUIDAE,Grus japonensis,Red-crowned Crane,7.652006,EN,3,4.237232743,268,"China,Japan,Korea, Democratic People's Republic of,Korea, Republic of,Mongolia,Russian Federation,Taiwan, Province of China",5.762774
22684727,PSITTACIFORMES,CACATUIDAE,Zanda baudinii,Long-billed Black-cockatoo,7.645197,EN,3,4.236445448,269,Australia,5.762774
22708058,PASSERIFORMES,VANGIDAE,Euryceros prevostii,Helmet Vanga,7.490378,EN,3,4.218375064,270,Madagascar,5.762774
22712873,PASSERIFORMES,PYCNONOTIDAE,Chlorocichla prigoginei,Prigogine's Greenbul,7.457147,EN,3,4.214453424,271,"Congo, The Democratic Republic of the",5.762774
22696606,PODICIPEDIFORMES,PODICIPEDIDAE,Podiceps auritus,Horned Grebe,15.88934,VU,2,4.212977015,272,"Afghanistan,Albania,Armenia,Austria,Azerbaijan,Bosnia and Herzegovina,Belgium,Bulgaria,Bermuda,Belarus,Canada,Switzerland,China,Cyprus,Czech Republic,Germany,Denmark,Algeria,Estonia,Spain,Finland,Faroe Islands,France,United Kingdom,Georgia,Gibraltar,Greenland,Greece,Hong Kong,Croatia,Hungary,Ireland,Israel,India,Iran, Islamic Republic of,Iceland,Italy,Japan,Kyrgyzstan,Korea, Democratic People's Republic of,Korea, Republic of,Kuwait,Kazakhstan,Lebanon,Lithuania,Luxembourg,Latvia,Libya,Morocco,Moldova,Montenegro,Macedonia, the former Yugoslav Republic of,Mongolia,Mexico,Netherlands,Norway,Pakistan,Poland,Saint Pierre and Miquelon,Portugal,Romania,Serbia,Russian Federation,Sweden,Slovenia,Svalbard and Jan Mayen,Slovakia,Syrian Arab Republic,Turkmenistan,Tunisia,Turkey,Taiwan, Province of China,Ukraine,United States,Uzbekistan",5.762774
22697387,PHOENICOPTERIFORMES,PHOENICOPTERIDAE,Phoenicoparrus andinus,Andean Flamingo,15.88741,VU,2,4.212862735,273,"Argentina,Bolivia, Plurinational States of,Brazil,Chile,Peru",5.762774
22708054,PASSERIFORMES,VANGIDAE,Oriolia bernieri,Bernier's Vanga,7.430905,EN,3,4.211345663,274,Madagascar,5.762774
103660400,PASSERIFORMES,GRALLARIIDAE,Grallaria saltuensis,Perija Antpitta,7.415527,EN,3,4.209519994,275,"Colombia,Venezuela, Bolivarian Republic of",5.762774
22678795,GALLIFORMES,ODONTOPHORIDAE,Ptilopachus nahani,Nahan's Partridge,15.8157,VU,2,4.208607335,276,"Congo, The Democratic Republic of the,Uganda",5.762774
22697012,PELECANIFORMES,ARDEIDAE,Ardea humbloti,Madagascar Heron,7.392563,EN,3,4.206787498,277,"Comoros,Madagascar,Mayotte",5.762774
22682494,BUCEROTIFORMES,BUCEROTIDAE,Penelopides panini,Visayan Hornbill,7.389637,EN,3,4.206438795,278,Philippines,5.762774
22735351,PASSERIFORMES,PELLORNEIDAE,Laticilla cinerascens,Swamp Grass-babbler,7.379809,EN,3,4.205266664,279,"Bangladesh,India",5.762774
