RL ID,Order,Family,Species,Common Name,ED,RL Status,GE,EDGE,EDGE Rank,Distribution,Median ED
99942532,Squamata,Dibamidae,Dibamus tiomanensis,Pulau Tioman Dibamid Lizard,48.30270267,Endangered,3,5.977420442,26,NA,11.17837196
176174,Squamata,Diplodactylidae,Oedodera marmorata,Marbled Gecko,23.58323544,Critically Endangered,4,5.974653447,27,New Caledonia,11.17837196
18917702,Squamata,Eublepharidae,Goniurosaurus huuliensis,NA,21.98643697,Critically Endangered,4,5.907493067,33,NA,11.17837196
18917785,Squamata,Eublepharidae,Goniurosaurus yamashinae,Yamashina's Ground Gecko,21.19869623,Critically Endangered,4,5.872622281,34,Japan,11.17837196
64370,Squamata,Xenosauridae,Xenosaurus newmanorum,NA,42.12214717,Endangered,3,5.843478262,35,Mexico,11.17837196
14665363,Squamata,Gekkonidae,Lygodactylus williamsi,Turquoise Dwarf Gecko,20.47067984,Critically Endangered,4,5.839276998,36,"Tanzania, United Republic of",11.17837196
172898,Squamata,Gekkonidae,Paroedura lohatsara,NA,20.37258411,Critically Endangered,4,5.834697707,37,Madagascar,11.17837196
75976755,Squamata,Chamaeleonidae,Rhampholeon hattinghi,NA,20.28281964,Critically Endangered,4,5.83048888,38,"Congo, The Democratic Republic of the",11.17837196
172794,Squamata,Gekkonidae,Lygodactylus mirabilis,NA,20.14472122,Critically Endangered,4,5.823979009,39,Madagascar,11.17837196
203171,Squamata,Sphaerodactylidae,Aristelliger reyesi,Reyes’ Caribbean Gecko,20.09153139,Critically Endangered,4,5.821460326,40,Cuba,11.17837196
102664572,Squamata,Carphodactylidae,Phyllurus kabikabi,NA,19.95940738,Critically Endangered,4,5.815176307,41,Australia,11.17837196
42686901,Squamata,Chamaeleonidae ,Brookesia desperata,NA,19.44407576,Critically Endangered,4,5.790281869,42,Madagascar,11.17837196
176325,Squamata,Xenodermidae,Achalinus jinggangensis,Zong's Odd-scaled Snake,19.40571553,Critically Endangered,4,5.788403757,43,China,11.17837196
44579408,Squamata,Sphaerodactylidae,Lepidoblepharis miyatai,NA,19.22515029,Critically Endangered,4,5.779515616,44,Colombia,11.17837196
172524,Squamata,Chamaeleonidae,Rhampholeon acuminatus,Nguru Spiny Pygmy Chameleon,18.73603376,Critically Endangered,4,5.755034812,46,"Tanzania, United Republic of",11.17837196
196575,Squamata,Gekkonidae,Lepidodactylus euaensis,'Eua Forest Gecko,18.7014222,Critically Endangered,4,5.753279548,47,Tonga,11.17837196
172927,Squamata,Gekkonidae,Uroplatus guentheri,NA,38.3794196,Endangered,3,5.752684876,48,Madagascar,11.17837196
172747,Squamata,Gekkonidae,Uroplatus malahelo,NA,38.13504842,Endangered,3,5.746459986,49,Madagascar,11.17837196
178246,Squamata,Gekkonidae,Phelsuma pronki,NA,18.52965125,Critically Endangered,4,5.74452261,50,Madagascar,11.17837196
47755615,Squamata,Gekkonidae,Alsophylax tadjikiensis,Tadjikistan Even-fingered Gecko,18.38492057,Critically Endangered,4,5.737084196,51,Tajikistan,11.17837196
164598,Squamata,Gekkonidae,Alsophylax laevis,Southern Even-fingered Gecko,18.25227749,Critically Endangered,4,5.730218087,54,"Turkmenistan,Uzbekistan",11.17837196
172568,Squamata,Chamaeleonidae,Rhampholeon chapmanorum,Chapman's Pygmy Chameleon,18.14211466,Critically Endangered,4,5.724479586,55,Malawi,11.17837196
61366030,Squamata,Chamaeleonidae,Rhampholeon bruessoworum,Mount Inago Pygmy Chameleon,17.91051817,Critically Endangered,4,5.712307006,56,Mozambique,11.17837196
75306501,Squamata,Leiocephalidae,Leiocephalus endomychus,Central Haitian Curlytail,17.67243146,Critically Endangered,4,5.699636905,57,Haiti,11.17837196
61365811,Squamata,Chamaeleonidae,Rhampholeon tilburyi,Mount Namuli Pygmy Chameleon,17.66069979,Critically Endangered,4,5.699008419,58,Mozambique,11.17837196
178423,Squamata,Scincidae,Paracontias rothschildi,Rothschild's Skink,17.51000601,Critically Endangered,4,5.690900173,64,Madagascar,11.17837196
75605882,Squamata,Sphaerodactylidae,Sphaerodactylus samanensis,Samana Least Gecko,17.28073687,Critically Endangered,4,5.678436597,65,Dominican Republic,11.17837196
75605372,Squamata,Sphaerodactylidae,Sphaerodactylus cochranae,Cochran's Least Gecko,17.26968912,Critically Endangered,4,5.677832077,66,Dominican Republic,11.17837196
75310301,Squamata,Leiocephalidae,Leiocephalus onaneyi,Sierra Curlytail Lizard,17.18692279,Critically Endangered,4,5.67329153,67,Cuba,11.17837196
172943,Squamata,Gekkonidae,Uroplatus pietschmanni,NA,35.24940203,Endangered,3,5.669864427,68,Madagascar,11.17837196
75605559,Squamata,Sphaerodactylidae,Sphaerodactylus nycteropus,Morne Dubois Least Gecko,16.94633294,Critically Endangered,4,5.659974523,69,Haiti,11.17837196
104717581,Squamata,Gekkonidae,Gekko lauhachindai,Lauhachinda’s Cave Gecko,16.91704997,Critically Endangered,4,5.658341494,70,NA,11.17837196
172827,Squamata,Gekkonidae,Paragehyra gabriellae,NA,34.34445908,Endangered,3,5.644583177,71,Madagascar,11.17837196
178566,Squamata,Gekkonidae,Cnemaspis anaikattiensis,NA,16.66981575,Critically Endangered,4,5.644446581,72,India,11.17837196
75317710,Squamata,Leiocephalidae,Leiocephalus rhutidira,Lapierre Curlytail Lizard,16.66830958,Critically Endangered,4,5.644361338,73,Haiti,11.17837196
75605475,Squamata,Sphaerodactylidae,Sphaerodactylus lazelli,Cap-Haitien Least Gecko,16.49997806,Critically Endangered,4,5.634788349,74,Haiti,11.17837196
75312135,Squamata,Leiocephalidae,Leiocephalus pratensis,Atalaye Curlytail Lizard,16.1739038,Critically Endangered,4,5.615979733,75,Haiti,11.17837196
64373,Squamata,Xenosauridae,Xenosaurus platyceps,NA,33.27909506,Endangered,3,5.613977237,76,Mexico,11.17837196
1319,Squamata,Dactyloidae,Anolis roosevelti,Culebra Giant Anole,16.13525035,Critically Endangered,4,5.613726488,77,"Puerto Rico,Virgin Islands, British,Virgin Islands, U.S.",11.17837196
75605940,Squamata,Sphaerodactylidae,Sphaerodactylus sommeri,TerreNueve Least Gecko,16.05942311,Critically Endangered,4,5.609291448,78,Haiti,11.17837196
75605887,Squamata,Sphaerodactylidae,Sphaerodactylus schuberti,Neiba Agave Sphaero,15.99040865,Critically Endangered,4,5.60523771,79,Dominican Republic,11.17837196
178322,Squamata,Sphaerodactylidae,Sphaerodactylus williamsi,Haitian Striped Sphaero,15.9477117,Critically Endangered,4,5.602721544,80,Haiti,11.17837196
75605414,Squamata,Sphaerodactylidae,Sphaerodactylus elasmorhynchus,Marche Leon Least Gecko,15.94086289,Critically Endangered,4,5.602317348,81,Haiti,11.17837196
75600764,Squamata,Leptotyphlopidae,Mitophis asbolepis,NA,15.56319129,Critically Endangered,4,5.579771563,82,Dominican Republic,11.17837196
61463,Squamata,Lacertidae,Acanthodactylus spinicauda,Doumergue's Fringe-fingered Lizard,15.41539252,Critically Endangered,4,5.570808185,83,Algeria,11.17837196
75605435,Squamata,Sphaerodactylidae,Sphaerodactylus epiurus,Hispaniolan Tailspot Sphaero,15.39653803,Critically Endangered,4,5.569658939,84,Dominican Republic,11.17837196
48443321,Squamata,Phyllodactylidae,Phyllodactylus pulcher,Barbados Leaf-toed Gecko,15.1302909,Critically Endangered,4,5.553287649,85,Barbados,11.17837196
176178,Squamata,Diplodactylidae,Dierogekko poumensis,Poum Striped Gecko,15.11145845,Critically Endangered,4,5.552119446,86,New Caledonia,11.17837196
61501,Squamata,Lacertidae ,Gallotia auaritae,La Palma Giant Lizard,15.0762954,Critically Endangered,4,5.549934574,87,Spain,11.17837196
169811,Squamata,Scincidae,Brachymeles cebuensis,Cebu Small Worm Skink,15.06323049,Critically Endangered,4,5.549121562,88,Philippines,11.17837196
104695227,Squamata,Gekkonidae,Cyrtodactylus nigriocularis,NA,14.99718983,Critically Endangered,4,5.545001793,89,NA,11.17837196
75976903,Squamata,Chamaeleonidae,Kinyongia mulyai,NA,14.9778645,Critically Endangered,4,5.543793018,90,"Congo, The Democratic Republic of the",11.17837196
164562,Squamata,Lacertidae,Acanthodactylus harranensis,NA,14.87700399,Critically Endangered,4,5.537460495,91,Turkey,11.17837196
75601408,Squamata,Leptotyphlopidae,Mitophis leptipileptus,NA,14.74809293,Critically Endangered,4,5.529307996,92,NA,11.17837196
29409,Squamata,Alopoglossidae,Ptychoglossus danieli,NA,14.73658671,Critically Endangered,4,5.528577087,93,Colombia,11.17837196
61568,Squamata,Sphaerodactylidae,Saurodactylus fasciatus,Banded Toed Gecko,61.34821555,Vulnerable,2,5.519029413,95,Morocco,11.17837196
61505,Squamata,Lacertidae ,Gallotia intermedia,Tenerife Speckled Lizard,14.5666458,Critically Endangered,4,5.517719258,96,Spain,11.17837196
99943609,Squamata,Gekkonidae,Cnemaspis temiah,Temiah Rock Gecko,14.54721931,Critically Endangered,4,5.516470523,97,NA,11.17837196
172803,Squamata,Gekkonidae,Phelsuma masohoala,NA,14.50845721,Critically Endangered,4,5.513974224,98,Madagascar,11.17837196
75601065,Squamata,Leptotyphlopidae,Mitophis calypso,Samana Threadsnake,14.50372458,Critically Endangered,4,5.513669013,99,Dominican Republic,11.17837196
2593,Squamata,Scincidae,Barkudia insularis,Madras Spotted Skink,14.50316438,Critically Endangered,4,5.513632879,100,India,11.17837196
56234195,Squamata,Phyllodactylidae,Homonota rupicola,NA,14.41801277,Critically Endangered,4,5.508125209,101,Paraguay,11.17837196
56234213,Squamata,Phyllodactylidae,Homonota taragui,NA,14.41801277,Critically Endangered,4,5.508125209,101,Argentina,11.17837196
172834,Squamata,Scincidae,Pseudoacontias menamainty,NA,14.32256119,Critically Endangered,4,5.501915052,103,Madagascar,11.17837196
49981813,Squamata,Teiidae,Holcosus orcesi,Peters' Ameiva,14.31966093,Critically Endangered,4,5.501725754,104,Ecuador,11.17837196
63658,Squamata,Gekkonidae,Phelsuma antanosy,NA,14.26455249,Critically Endangered,4,5.498122032,105,Madagascar,11.17837196
61454,Squamata,Lacertidae,Acanthodactylus beershebensis,Be’er Sheva Fringe-fingered Lizard,14.22309877,Critically Endangered,4,5.495402653,106,"Israel,Palestinian Territory, Occupied",11.17837196
67009871,Squamata,Chamaeleonidae ,Brookesia minima,NA,29.38337091,Endangered,3,5.493336991,107,Madagascar,11.17837196
193487,Squamata,Scincidae,Paracontias fasika,NA,14.17309445,Critically Endangered,4,5.49211248,108,Madagascar,11.17837196
177448,Squamata,Lamprophiidae,Prosymna ornatissima,Ornate Shovel-snout,14.16905069,Critically Endangered,4,5.491845935,109,"Tanzania, United Republic of",11.17837196
104686673,Squamata,Gekkonidae,Cyrtodactylus chanhomeae,NA,14.158024,Critically Endangered,4,5.491118751,110,NA,11.17837196
176204,Squamata,Diplodactylidae,Eurydactylodes occidentalis,NA,14.15439803,Critically Endangered,4,5.490879511,111,New Caledonia,11.17837196
193482,Squamata,Chamaeleonidae,Calumma tarzan,NA,14.13554775,Critically Endangered,4,5.489634855,112,Madagascar,11.17837196
172878,Squamata,Chamaeleonidae ,Brookesia bonsi,Namoroka Leaf Chameleon,14.11976755,Critically Endangered,4,5.488591719,113,Madagascar,11.17837196
178278,Squamata,Dactyloidae,Anolis juangundlachi,Finca Ceres Anole,14.10116388,Critically Endangered,4,5.487360541,114,Cuba,11.17837196
203637,Squamata,Leptotyphlopidae,Tetracheilostoma carlae,Barbados Threadsnake,13.95857282,Critically Endangered,4,5.47787329,115,Barbados,11.17837196
8881,Squamata,Lacertidae ,Gallotia simonyi,El Hierro Giant Lizard,13.91050278,Critically Endangered,4,5.474654571,116,Spain,11.17837196
172777,Squamata,Chamaeleonidae ,Brookesia ramanantsoai,NA,28.76571285,Endangered,3,5.472798697,117,Madagascar,11.17837196
164583,Squamata,Lacertidae,Eremias pleskei,Pleske's Racerunner,13.87223579,Critically Endangered,4,5.472084827,118,"Armenia,Azerbaijan,Iran, Islamic Republic of,Turkey",11.17837196
178429,Squamata,Tropidophiidae,Tropidophis hendersoni,Cuban Khaki Trope ,13.84967173,Critically Endangered,4,5.470566482,119,Cuba,11.17837196
48442971,Squamata,Phyllodactylidae,Phyllodactylus sentosus,Lima Leaf-toed Gecko,13.68466129,Critically Endangered,4,5.459392222,120,Peru,11.17837196
61502,Squamata,Lacertidae ,Gallotia bravoana,La Gomera Giant Lizard,13.57533144,Critically Endangered,4,5.451919194,121,Spain,11.17837196
172750,Squamata,Scincidae,Paracontias minimus,NA,13.57059734,Critically Endangered,4,5.45159434,122,Madagascar,11.17837196
29416,Squamata,Gekkonidae,Ebenavia maintimainty,NA,28.11944307,Endangered,3,5.450847639,123,Madagascar,11.17837196
172883,Squamata,Gekkonidae,Paroedura masobe,NA,28.04421183,Endangered,3,5.448260757,124,Madagascar,11.17837196
102346280,Squamata,Scincidae,Larutia penangensis,Penang Island Larut Skink,13.43754857,Critically Endangered,4,5.442421075,125,NA,11.17837196
74856459,Squamata,Amphisbaenidae,Amphisbaena leali,Pestel Amphisbaena,13.32969441,Critically Endangered,4,5.434922639,126,Haiti,11.17837196
172740,Squamata,Chamaeleonidae,Furcifer belalandaensis,Belalanda Chameleon,13.28484666,Critically Endangered,4,5.431788024,127,Madagascar,11.17837196
61516,Squamata,Lacertidae,Iberolacerta martinezricai,NA,13.23849687,Critically Endangered,4,5.428538066,128,Spain,11.17837196
172808,Squamata,Chamaeleonidae ,Brookesia dentata,NA,27.46927644,Endangered,3,5.428267028,129,Madagascar,11.17837196
176295,Squamata,Chamaeleonidae ,Brookesia exarmata,NA,27.36540253,Endangered,3,5.424611723,130,Madagascar,11.17837196
172748,Squamata,Chamaeleonidae ,Brookesia karchei,NA,27.34811872,Endangered,3,5.424002211,131,Madagascar,11.17837196
172795,Squamata,Chamaeleonidae ,Brookesia peyrierasi,NA,27.34811872,Endangered,3,5.424002211,131,Madagascar,11.17837196
39258,Squamata,Diploglossidae,Celestus anelpistus,Giant Hispaniolan Galliwasp,13.1727514,Critically Endangered,4,5.423909928,133,Dominican Republic,11.17837196
174139,Squamata,Teiidae,Pholidoscelis corvinus,Sombrero Ameiva,13.12676961,Critically Endangered,4,5.420660274,134,Anguilla,11.17837196
199722,Squamata,Gekkonidae,Hemidactylus dracaenacolus,NA,13.08829981,Critically Endangered,4,5.417933374,135,Yemen,11.17837196
4094,Squamata,Diploglossidae,Celestus duquesneyi,Blue-tailed Galliwasp,13.08548962,Critically Endangered,4,5.417733885,136,Jamaica,11.17837196
4096,Squamata,Diploglossidae,Celestus microblepharis,Small-eyed Galliwasp,13.047949,Critically Endangered,4,5.415065129,137,Jamaica,11.17837196
2965,Squamata,Iguanidae,Brachylophus vitiensis,Fiji Crested Iguana,13.03361074,Critically Endangered,4,5.414043942,138,Fiji,11.17837196
6638,Squamata,Diploglossidae,Diploglossus montisserrati,Montserrat Galliwasp,12.98607189,Critically Endangered,4,5.410650692,139,Montserrat,11.17837196
61552,Squamata,Lacertidae,Podarcis raffonei,Aeolian Wall Lizard,12.96628214,Critically Endangered,4,5.409234729,140,Italy,11.17837196
4097,Squamata,Diploglossidae,Celestus occiduus,Jamaica Giant Galliwasp,12.77181583,Critically Endangered,4,5.395212895,141,Jamaica,11.17837196
169677,Squamata,Agamidae ,Cophotis dumbara,NA,12.65284446,Critically Endangered,4,5.386536608,142,Sri Lanka,11.17837196
194100,Squamata,Gekkonidae,Cyrtodactylus jeyporensis,Jeypore Ground Gecko,12.54955436,Critically Endangered,4,5.378942381,143,NA,11.17837196
63722,Squamata,Anniellidae,Anniella geronimensis,NA,26.06673945,Endangered,3,5.377747189,144,Mexico,11.17837196
74855383,Squamata,Amphisbaenidae,Amphisbaena cayemite,Cayemite Short-tailed Amphisbaena,12.42982697,Critically Endangered,4,5.370066849,145,Haiti,11.17837196
203152,Squamata,Leiosauridae ,Pristidactylus casuhatiensis,Casuhatien Anole,12.36326507,Critically Endangered,4,5.365098252,147,Argentina,11.17837196
8218,Squamata,Scincidae,Plestiodon longirostris,Bermuda Skink,12.31748168,Critically Endangered,4,5.361666306,148,Bermuda,11.17837196
203840,Squamata,Gekkonidae,Hemidactylus bouvieri,Bouvier's Leaf-toed Gecko,12.27387773,Critically Endangered,4,5.358386745,149,Cape Verde,11.17837196
178207,Squamata,Scincidae,Scelotes inornatus,Durban Dwarf Burrowing Skink,12.24338422,Critically Endangered,4,5.356086846,150,NA,11.17837196
172860,Squamata,Lamprophiidae,Pseudoxyrhopus ankafinaensis,NA,12.15866784,Critically Endangered,4,5.349669415,151,Madagascar,11.17837196
16393650,Squamata,Gekkonidae,Hemidactylus kundaensis,NA,12.1514388,Critically Endangered,4,5.349119889,152,Guinea,11.17837196
169845,Squamata,Gekkonidae,Luperosaurus joloensis,Jolo Flapped-legged Gecko,25.28611757,Endangered,3,5.348482493,153,Philippines,11.17837196
47103060,Squamata,Scincidae,Panopa croizati,Horton's Mabuya,12.12101051,Critically Endangered,4,5.346803524,154,"Venezuela, Bolivarian Republic of",11.17837196
3989,Squamata,Bolyeridae,Casarea dussumieri,Keel-scaled Boa,51.43923582,Vulnerable,2,5.345949447,155,NA,11.17837196
74855790,Squamata,Amphisbaenidae,Amphisbaena gonavensis,Gonave Worm Lizard,12.07761593,Critically Endangered,4,5.343490783,156,Haiti,11.17837196
6031,Squamata,Iguanidae,Cyclura pinguis,Anegada Rock Iguana,11.94867986,Critically Endangered,4,5.333582564,158,"Virgin Islands, British",11.17837196
61425,Squamata,Chamaeleonidae,Archaius tigris,Tiger Chameleon,24.78848795,Endangered,3,5.329369731,159,Seychelles,11.17837196
178313,Squamata,Dactyloidae,Anolis strahmi,Baoruco Cliff Anole,24.32617716,Endangered,3,5.311280073,161,Dominican Republic,11.17837196
172934,Squamata,Chamaeleonidae,Furcifer balteatus,Two-banded Chameleon,24.29850606,Endangered,3,5.310186887,162,Madagascar,11.17837196
176177,Squamata,Diplodactylidae,Dierogekko koniambo,Koniambo Striped Gecko,11.60509158,Critically Endangered,4,5.306689548,163,New Caledonia,11.17837196
203810,Squamata,Amphisbaenidae,Cynisca kigomensis,NA,11.57499773,Critically Endangered,4,5.304299257,164,Nigeria,11.17837196
199771,Squamata,Scincidae,Madascincus arenicola,NA,11.44920648,Critically Endangered,4,5.294245606,165,Madagascar,11.17837196
99941632,Squamata,Agamidae ,Pseudocalotes flavigula,Malaya False Bloodsucker,11.39254252,Critically Endangered,4,5.289683604,167,NA,11.17837196
172911,Squamata,Lamprophiidae,Compsophis vinckei,NA,11.38103542,Critically Endangered,4,5.288754623,168,Madagascar,11.17837196
64102,Squamata,Phrynosomatidae,Sceloporus exsul,NA,11.38026438,Critically Endangered,4,5.288692344,169,Mexico,11.17837196
176154,Squamata,Diplodactylidae,Dierogekko inexpectatus,NA,11.31088286,Critically Endangered,4,5.283072379,170,New Caledonia,11.17837196
203808,Squamata,Amphisbaenidae,Cynisca gansi,NA,11.31045414,Critically Endangered,4,5.283037554,171,Nigeria,11.17837196
5861,Squamata,Scincidae,Ctenotus lancelini,Lancelin Island Skink,11.28042936,Critically Endangered,4,5.280595609,172,Australia,11.17837196
97210381,Squamata,Gekkonidae,Cnemaspis psychedelica,Psychedelic Rock Gecko,23.45230543,Endangered,3,5.276166045,173,Viet Nam,11.17837196
64005,Squamata,Crotaphytidae,Crotaphytus antiquus,NA,23.03167978,Endangered,3,5.258814492,175,Mexico,11.17837196
178439,Squamata,Sphaerodactylidae,Gonatodes seigliei,Estados Sucre Gecko,22.9399288,Endangered,3,5.254989268,176,"Venezuela, Bolivarian Republic of",11.17837196
193262,Squamata,Gekkonidae,Lygodactylus roavolana,NA,22.64100517,Endangered,3,5.242424253,177,Madagascar,11.17837196
178554,Squamata,Gekkonidae,Gekko badenii,NA,22.3935142,Endangered,3,5.231900355,178,NA,11.17837196
18917757,Squamata,Eublepharidae,Goniurosaurus orientalis,Spotted Ground Gecko,22.13084644,Endangered,3,5.220608612,181,Japan,11.17837196
176323,Squamata,Chamaeleonidae,Rhampholeon spinosus,Usambara Spiny Pygmy Chameleon,22.0637971,Endangered,3,5.217705705,185,"Tanzania, United Republic of",11.17837196
66083824,Squamata,Sphaerodactylidae,Gonatodes purpurogularis,NA,21.90182664,Endangered,3,5.210658215,186,"Venezuela, Bolivarian Republic of",11.17837196
18917767,Squamata,Eublepharidae,Goniurosaurus splendens,Banded Ground Gecko,21.62609277,Endangered,3,5.198545329,187,Japan,11.17837196
42760305,Squamata,Chamaeleonidae,Rhampholeon viridis,Pare Pygmy Chameleon,21.48567799,Endangered,3,5.192320115,188,"Tanzania, United Republic of",11.17837196
172773,Squamata,Chamaeleonidae ,Palleon nasus,Elongate Leaf Chameleon,43.81605479,Vulnerable,2,5.188860802,191,Madagascar,11.17837196
18917684,Squamata,Eublepharidae,Goniurosaurus catbaensis,Cat Ba Tiger Gecko,21.33132793,Endangered,3,5.185432074,192,Viet Nam,11.17837196
61524,Squamata,Lacertidae,Phoenicolacerta kulzeri,NA,20.9164103,Endangered,3,5.166677227,193,"Jordan,Lebanon,Syrian Arab Republic",11.17837196
178592,Squamata,Dactyloidae,Anolis koopmani,Brown Red-bellied Anole ,20.87084241,Endangered,3,5.164595894,194,Haiti,11.17837196
75605892,Squamata,Sphaerodactylidae,Sphaerodactylus schwartzi,Guantanamo Collared Sphaero,20.79125297,Endangered,3,5.160950191,195,Cuba,11.17837196
172529,Squamata,Chamaeleonidae,Rhampholeon temporalis,East Usambara Pygmy Chameleon,20.7484087,Endangered,3,5.158982133,196,"Tanzania, United Republic of",11.17837196
3083,Squamata,Chamaeleonidae ,Brookesia perarmata,Antsingy Leaf Chameleon,20.67648519,Endangered,3,5.155669583,197,Madagascar,11.17837196
101950282,Squamata,Gekkonidae,Hemiphyllodactylus titiwangsaensis,Titiwangsa Slender Gecko,20.57858071,Endangered,3,5.151142731,198,NA,11.17837196
178382,Squamata,Carphodactylidae,Orraya occultus,Long-necked Northern Leaf-tailed Gecko,42.06527942,Vulnerable,2,5.149011452,199,Australia,11.17837196
178272,Squamata,Dactyloidae,Anolis cusuco,NA,20.53214837,Endangered,3,5.148988633,200,Honduras,11.17837196
172935,Squamata,Gekkonidae,Paroedura tanjaka,NA,20.35078881,Endangered,3,5.140530227,201,Madagascar,11.17837196
172948,Squamata,Gekkonidae,Phelsuma serraticauda,NA,20.20432041,Endangered,3,5.133646496,202,Madagascar,11.17837196
172876,Squamata,Gekkonidae,Uroplatus malama,NA,41.38023112,Vulnerable,2,5.132976367,203,Madagascar,11.17837196
44929503,Squamata,Gerrhosauridae ,Tetradactylus udzungwensis,Udzungwa Long-tailed Seps,19.48396209,Endangered,3,5.099083785,205,"Tanzania, United Republic of",11.17837196
42687277,Squamata,Chamaeleonidae ,Brookesia tristis,NA,19.43958609,Endangered,3,5.096915057,206,Madagascar,11.17837196
172959,Squamata,Gekkonidae,Lygodactylus ornatus,NA,19.42904157,Endangered,3,5.096399037,207,Madagascar,11.17837196
199760,Squamata,Gekkonidae,Paroedura sanctijohannis,Comoro Ground Gecko,19.28602403,Endangered,3,5.089373719,208,"Comoros,Mayotte",11.17837196
61522,Squamata,Lacertidae,Parvilacerta fraasii,Fraas' Lizard,19.09814114,Endangered,3,5.080068872,210,Lebanon,11.17837196
172776,Squamata,Gekkonidae,Phelsuma vanheygeni,NA,18.9833009,Endangered,3,5.074338511,211,Madagascar,11.17837196
178371,Squamata,Carphodactylidae,Phyllurus gulbaru,NA,18.95255835,Endangered,3,5.072798915,212,Australia,11.17837196
44579339,Squamata,Sphaerodactylidae,Lepidoblepharis conolepis,Salamanquesa de Tandapi,18.75876951,Endangered,3,5.06303896,213,Ecuador,11.17837196
61561,Squamata,Lacertidae ,Psammodromus microdactylus,Small-fingered Psammodromus,18.67613759,Endangered,3,5.058848154,216,Morocco,11.17837196
840,Squamata,Lacertidae,Algyroides marchi,Spanish Algyroides,18.62454889,Endangered,3,5.056222819,217,Spain,11.17837196
178257,Squamata,Dactyloidae,Anolis loveridgei,Loveridge's Anole,18.61295466,Endangered,3,5.055631841,218,Honduras,11.17837196
178262,Squamata,Sphaerodactylidae,Sphaerodactylus torrei,Cuban Broad-banded Sphaero,18.51248517,Endangered,3,5.050496068,219,Cuba,11.17837196
172792,Squamata,Gekkonidae,Uroplatus ebenaui,NA,37.99497471,Vulnerable,2,5.049727145,220,Madagascar,11.17837196
44579445,Squamata,Sphaerodactylidae,Lepidoblepharis williamsi,NA,18.40446587,Endangered,3,5.044944781,221,Colombia,11.17837196
176214,Squamata,Diplodactylidae,Bavayia ornata,Ornate Bavayia,18.19986656,Endangered,3,5.034344871,222,New Caledonia,11.17837196
172532,Squamata,Chamaeleonidae,Rhampholeon platyceps,Mount Mulanje Pygmy Chameleon,18.18353319,Endangered,3,5.033493806,223,Malawi,11.17837196
172706,Squamata,Scincidae,Eurylepis poonaensis,Poona Skink,18.07876533,Endangered,3,5.028017495,224,India,11.17837196
172810,Squamata,Gekkonidae,Lygodactylus intermedius,NA,17.71474972,Endangered,3,5.00875351,225,Madagascar,11.17837196
178440,Squamata,Dactyloidae,Anolis haetianus,Tiburon Stout Anole,17.65845878,Endangered,3,5.005741139,226,Haiti,11.17837196
172981,Squamata,Gekkonidae,Phelsuma klemmeri,NA,17.61976551,Endangered,3,5.00366522,233,Madagascar,11.17837196
75605470,Squamata,Sphaerodactylidae,Sphaerodactylus ladae,Martin Garcia Least Gecko,17.60215189,Endangered,3,5.002718809,234,Dominican Republic,11.17837196
203834,Squamata,Gekkonidae,Cnemaspis occidentalis,Western Gecko,17.54021678,Endangered,3,4.999383794,235,"Côte d'Ivoire,Guinea,Liberia,Sierra Leone",11.17837196
40690,Squamata,Crotaphytidae,Gambelia sila,San Joaquin Leopard Lizard,17.43839743,Endangered,3,4.993876849,236,United States,11.17837196
199581,Squamata,Phyllodactylidae,Asaccus montanus,NA,35.72634378,Vulnerable,2,4.989788673,237,Oman,11.17837196
75605387,Squamata,Sphaerodactylidae,Sphaerodactylus cryphius,Bakoruco Least Gecko,17.32028204,Endangered,3,4.987450296,238,Dominican Republic,11.17837196
99931296,Squamata,Agamidae ,Leiolepis guentherpetersi,Peters’ Butterfly Lizard,17.31272542,Endangered,3,4.987037738,239,NA,11.17837196
178689,Squamata,Gekkonidae,Phelsuma flavigularis,Yellow-throated Day Gecko,17.09208513,Endangered,3,4.974916098,240,Madagascar,11.17837196
75605520,Squamata,Sphaerodactylidae,Sphaerodactylus mariguanae,Southern Bahamas Sphaero,17.06949542,Endangered,3,4.973666722,241,Bahamas,11.17837196
178380,Squamata,Gekkonidae,Gehyra barea,Banda Island Dtella,16.92699637,Endangered,3,4.965749296,243,Indonesia,11.17837196
178611,Squamata,Sphaerodactylidae,Sphaerodactylus thompsoni,Barahona Limestone Sphaero ,16.87408148,Endangered,3,4.962793243,244,"Dominican Republic,Haiti",11.17837196
172648,Squamata,Gekkonidae,Cnemaspis wynadensis,Wynad Day Gecko,16.86447777,Endangered,3,4.9622558,245,India,11.17837196
176294,Squamata,Chamaeleonidae ,Brookesia bekolosy,NA,16.84629542,Endangered,3,4.961237489,246,Madagascar,11.17837196
172636,Squamata,Gekkonidae,Cnemaspis goaensis,Goan Day Gecko,16.76911757,Endangered,3,4.956903524,247,India,11.17837196
177833,Squamata,Sphaerodactylidae,Sphaerodactylus storeyae,Los Canarreos Sphaero,16.62842819,Endangered,3,4.948954379,248,Cuba,11.17837196
64369,Squamata,Xenosauridae,Xenosaurus grandis,NA,34.08347016,Vulnerable,2,4.944024445,250,"Guatemala,Mexico",11.17837196
172530,Squamata,Chamaeleonidae,Nadzikambia mlanjensis,Mulanje Chameleon,16.5367356,Endangered,3,4.9437394,251,Malawi,11.17837196
